"frame_number"	"time_in_deciseconds"	"X"	"Y"	"Z"	"ID"
"489"	16392	1639.1	4307.125	3975.666	-89.117	876
"490"	16397	1639.6	4301.031	3984.833	-84.324	877
"491"	16422	1642.1	3915.715	1846.06	-40.278	878
"492"	16442	1644.1	4287.688	4053.451	-86.163	879
"493"	16521	1652	4035.781	1985.894	-46.938	880
"494"	16452	1645.1	4275.988	4068.242	-89.826	881
"495"	16648	1664.7	4104.28	4316.776	-92.918	882
"496"	16551	1655	2432.905	1977.953	-45.849	883
"497"	16523	1652.2	3237.184	1954.805	-40.95	884
"498"	16541	1654	4066.529	2014.815	-49.473	885
"499"	16590	1658.9	4142.062	2121.206	-46.9	886
"500"	16578	1657.7	3237.049	1955.494	-40.397	887
"501"	16640	1663.9	4216.428	2214.118	-49.841	888
"502"	16704	1670.3	2430.825	1977.03	-47.99	889
"503"	17007	1700.6	2453.752	1976.508	-44.627	890
"504"	16671	1667	4078.418	4362.616	-88.513	891
"505"	16715	1671.4	4303.164	2353.336	-53.596	893
"506"	16894	1689.3	3899.535	4654.949	-92.535	894
"507"	16698	1669.7	4061.765	4396.23	-90.526	895
"508"	16849	1684.8	2429.898	1980.746	-44.79	896
"509"	16771	1677	4369.026	2475.995	-56.911	897
"510"	17318	1731.7	4410.505	3756.521	-70.286	898
"511"	16794	1679.3	3236.752	1955.214	-41.701	899
"512"	16803	1680.2	3966.83	4531.531	-90.682	900
"513"	22997	2299.6	2461.923	1964.947	-61.123	901
"514"	16989	1698.8	3882.42	4738.605	-103.692	902
"515"	16906	1690.5	3237.748	1955.212	-40.863	903
"516"	16984	1698.3	3237.511	1955.475	-40.78	904
"517"	16994	1699.3	3882.84	4741.827	-99.568	905
"518"	17091	1709	3827.719	4767.702	-98.617	906
"519"	17134	1713.3	3839.33	4748.67	-101.263	907
"520"	43836	4383.5	3848.861	4751.687	-101.273	908
"521"	17151	1715	3847.24	4746.181	-113.648	909
"522"	17165	1716.4	2462.853	1967.517	-53.002	910
"523"	17364	1736.3	4364.991	3849.286	-76.082	911
"524"	17369	1736.8	4361.74	3865.384	-76.994	912
"525"	17424	1742.3	4322.356	3996.242	-80.111	913
"526"	17425	1742.4	-3569.579	6858.329	-133.122	914
"527"	17429	1742.8	4312.549	4007.67	-81.583	915
"528"	17436	1743.5	2314.104	1982.115	-50.581	916
"529"	17450	1744.9	4283.116	4063.676	-75.533	917
"530"	54071	5407	3071.634	2172.094	-35.78	918
"531"	17476	1747.5	-3595.13	6821.77	-130.187	919
"532"	17489	1748.8	4235.739	4141.866	-76.637	920
"533"	22762	2276.1	2477.763	2064.162	-50.044	921
"534"	17491	1749	-3608.812	6804.152	-130.197	922
"535"	17561	1756	3236.541	1954.288	-41.245	923
"536"	17497	1749.6	4224.536	4157.995	-87.726	924
"537"	17518	1751.7	4195.827	4194.854	-78.328	925
"538"	17519	1751.8	-3650.843	6749.36	-126.311	926
"539"	17695	1769.4	2388.364	2024.256	-29.973	927
"540"	17526	1752.5	4180.303	4213.141	-88.481	928
"541"	17574	1757.3	4127.405	4318.145	-91.169	929
"542"	17537	1753.6	-3670.009	6732.452	-124.36	930
"543"	17617	1761.6	4080.157	4411.851	-88.545	931
"544"	17670	1766.9	3236.525	1954.91	-41.316	932
"545"	17627	1762.6	4068.678	4442.509	-82.289	933
"546"	17636	1763.5	4048.54	4456.821	-92.055	934
"547"	17642	1764.1	4042.065	4479.76	-85.158	935
"548"	17656	1765.5	4014.577	4506.776	-96.28	936
"549"	17683	1768.2	3978.557	4580.485	-97.137	937
"550"	17703	1770.2	3944.695	4626.187	-96.073	938
"551"	17703	1770.2	2388.713	2062.215	-89.56	939
"552"	17708	1770.7	3948.497	4638.289	-93.782	940
"553"	17716	1771.5	2366.609	2039.685	-38.17	941
"554"	17727	1772.6	3921.866	4687.887	-97.448	942
"555"	17722	1772.1	3236.732	1955.304	-40.922	943
"556"	17883	1788.2	2107.588	2024.894	-37.457	944
"557"	17735	1773.4	3912.928	4709.261	-98.482	945
"558"	17750	1774.9	3884.847	4743.62	-97.897	946
"559"	17754	1775.3	3236.938	1955.096	-40.964	947
"560"	21995	2199.4	-1174.006	2348.708	-36.241	948
"561"	17810	1780.9	3830.388	4841.98	-100.788	949
"562"	17866	1786.5	3762.316	4939.693	-103.726	950
"563"	17846	1784.5	3801.694	4898.075	-104.272	951
"564"	17892	1789.1	3748.408	5008.675	-101.592	952
"565"	18245	1824.4	1485.063	2021.798	-34.674	953
"566"	17939	1793.8	3701.141	5088.324	-110.259	954
"567"	17912	1791.1	3730.293	5063.51	-105.405	955
"568"	17958	1795.7	3681.921	5126.096	-109.464	956
"569"	17973	1797.2	3659.465	5169.867	-106.956	958
"570"	17991	1799	3652.814	5205.389	-110.95	959
"571"	17996	1799.5	3640.225	5217.742	-107.479	960
"572"	18028	1802.7	3601.394	5283.271	-109.123	961
"573"	18033	1803.2	3604.297	5299.329	-103.268	962
"574"	18050	1804.9	3572.59	5334.581	-113.598	963
"575"	18073	1807.2	3547.065	5381.541	-119.391	964
"576"	18099	1809.8	3541.412	5447.714	-106.95	965
"577"	18117	1811.6	3525.278	5476.71	-115.548	966
"578"	18170	1816.9	3461.858	5617.743	-111.938	967
"579"	18202	1820.1	3440.427	5686.419	-120.786	968
"580"	18229	1822.8	3413.798	5762.183	-124.995	969
"581"	18236	1823.5	3411.766	5784.093	-120.946	970
"582"	18241	1824	3411.879	5792.853	-125.351	971
"583"	18266	1826.5	3385.041	5849.064	-127.384	972
"584"	18258	1825.7	1471.009	2015.528	-32.739	973
"585"	18263	1826.2	1446.79	2036.961	-22.495	974
"586"	19924	1992.3	-3440.804	7152.434	-155.014	975
"587"	18280	1827.9	3379.594	5890.013	-122.672	976
"588"	19193	1919.2	-447.372	2089.273	-35.753	977
"589"	18307	1830.6	3367.605	5956.607	-125.584	978
"590"	18342	1834.1	3355.649	6016.42	-129.004	979
"591"	18353	1835.2	3363.095	6023.537	-121.656	980
"592"	18379	1837.8	3337.485	6082.653	-115.775	981
"593"	18389	1838.8	3236.22	1955.967	-42.132	982
"594"	18395	1839.4	3317.742	6118.683	-134.104	983
"595"	18412	1841.1	3311.398	6159.132	-129.643	984
"596"	18427	1842.6	3300.783	6198.998	-134.992	985
"597"	18465	1846.4	3265.542	6298.703	-136.65	986
"598"	18471	1847	3236.674	1956.372	-40.684	987
"599"	18511	1851	3236.113	6416.437	-138.877	988
"600"	18527	1852.6	3222.928	6456.88	-141.772	989
"601"	18546	1854.5	3211.443	6486.061	-137.75	990
"602"	18586	1858.5	2592.101	2048.047	-47.729	991
"603"	18581	1858	3186.441	6565.345	-143.65	992
"604"	34873	3487.2	2564.242	2026.468	-24.461	993
"605"	18605	1860.4	2595.912	2050.91	-39.076	994
"606"	18623	1862.2	3151.592	6650.091	-145.471	995
"607"	18637	1863.6	3141.602	6673.715	-145.865	996
"608"	36169	3616.8	2557.599	2047.206	-43.225	997
"609"	18683	1868.2	3101.662	6767.723	-147.211	998
"610"	18710	1870.9	3090.97	6834.23	-147.964	999
"611"	18715	1871.4	2352.096	2063.239	-45.11	1000
"612"	29675	2967.4	-654.416	2109.106	-34.02	1001
"613"	18755	1875.4	3047.813	6953.415	-152.401	1002
"614"	18784	1878.3	3016.653	7010.701	-155.848	1003
"615"	18808	1880.7	2992.821	7057.468	-154.181	1004
"616"	18830	1882.9	2966.828	7115.807	-157.492	1005
"617"	18861	1886	2917.951	7166.625	-159.862	1006
"618"	18886	1888.5	2889.295	7220.857	-156.976	1007
"619"	18921	1892	2826.505	7297.47	-165.728	1008
"620"	18947	1894.6	2789.679	7340.983	-161.89	1009
"621"	18960	1895.9	2774.633	7351.689	-164.634	1010
"622"	18977	1897.6	2751.522	7391.681	-159.614	1011
"623"	18999	1899.8	2718.461	7448.711	-166.142	1012
"624"	19018	1901.7	2681.968	7495.953	-165.932	1013
"625"	19037	1903.6	2648.506	7520.277	-170.274	1014
"626"	19075	1907.4	2600.204	7604.203	-168.363	1015
"627"	19103	1910.2	2543.449	7662.185	-169.612	1016
"628"	19142	1914.1	2464.78	7746.018	-171.707	1017
"629"	19162	1916.1	2429.501	7771.119	-171.796	1018
"630"	19188	1918.7	2392.559	7825.43	-172.607	1019
"631"	19543	1954.2	-1147.297	2092.627	-37.669	1020
"632"	19206	1920.5	2354.212	7854.921	-173.701	1021
"633"	19212	1921.1	2337.559	7865.215	-172.974	1022
"634"	19234	1923.3	2289.1	7904.38	-176.436	1023
"635"	19272	1927.1	2205.787	7980.559	-175.867	1024
"636"	19311	1931	2121.969	8034.224	-177.296	1025
"637"	19354	1935.3	2016.691	8109.48	-177.559	1026
"638"	19392	1939.1	1937.682	8165.857	-177.545	1027
"639"	19400	1939.9	1917.596	8168.788	-177.64	1028
"640"	19412	1941.1	1884.9	8172.486	-178.247	1029
"641"	19431	1943	1838.423	8185.709	-179.099	1030
"642"	19487	1948.6	1690.187	8235.106	-178.777	1031
"643"	19523	1952.2	1592.713	8257.939	-178.784	1032
"644"	19532	1953.1	1564.168	8257.592	-179.905	1033
"645"	19579	1957.8	1441.83	8262.688	-181.827	1034
"646"	19592	1959.1	-1258.97	2080.472	-37.391	1035
"647"	19957	1995.6	473.555	8197.026	-177.706	1036
"648"	19664	1966.3	-1406.782	2030.272	-35.047	1037
"649"	19670	1966.9	-1416.651	2028.811	-33.669	1038
"650"	19679	1967.8	-1427.925	2018.077	-31.815	1039
"651"	19700	1969.9	-1448.938	1994.863	-24.72	1040
"652"	19725	1972.4	-1518.788	1996.321	-35.849	1041
"653"	19755	1975.4	-1570.337	1966.606	-35.663	1042
"654"	19783	1978.2	-1615.669	1944.666	-30.162	1043
"655"	19832	1983.1	-1711.617	1900.901	-35.234	1044
"656"	19899	1989.8	-1830.743	1846.232	-31.3	1045
"657"	19893	1989.2	-1051.888	6746.442	-175.099	1046
"658"	19901	1990	-1051.26	6746.213	-174.769	1047
"659"	19994	1999.3	-1056.349	6764.667	-151.833	1049
"660"	19945	1994.4	-1919.528	1814.211	-32.481	1051
"661"	37565	3756.4	-3423.709	7187.701	-162.227	1052
"662"	19958	1995.7	-1942.315	1799.013	-31.918	1053
"663"	20130	2012.9	13.496	8210.944	-179.179	1054
"664"	20085	2008.4	3249.16	1960.379	-32.239	1055
"665"	20035	2003.4	-1057.414	6765.171	-151.986	1056
"666"	20085	2008.4	-2158.702	1622.991	-21.547	1057
"667"	20332	2033.1	-1061.775	6753.082	-122.312	1058
"668"	20105	2010.4	-1056.287	6736.678	-150.865	1059
"669"	20146	2014.5	-25.881	8214.115	-184.233	1060
"670"	20238	2023.7	-276.011	8205.32	-178.323	1061
"671"	20204	2020.3	-2307.341	1433.664	-18.615	1062
"672"	20272	2027.1	-372.016	8230.953	-177.735	1063
"673"	20305	2030.4	-458.457	8214.108	-182.105	1064
"674"	20389	2038.8	-683.512	8227.653	-180.19	1065
"675"	20394	2039.3	3247.875	1959.326	-33.99	1066
"676"	20491	2049	-1055.763	6764.556	-151.53	1067
"677"	20359	2035.8	-2493.025	1124.23	-5.151	1068
"678"	20408	2040.7	-722.932	8224.341	-181.862	1069
"679"	20420	2041.9	-745.398	8220.592	-181.081	1070
"680"	20452	2045.1	-833.311	8227.425	-181.825	1071
"681"	20473	2047.2	-884.506	8243.735	-181.549	1072
"682"	20484	2048.3	-915.134	8248.124	-181.042	1073
"683"	20499	2049.8	-2606.385	828.726	0.638	1074
"684"	20524	2052.3	-1013.112	8238.773	-177.251	1075
"685"	20577	2057.6	-1164.773	8249.8	-178.614	1076
"686"	20549	2054.8	-1055.833	6764.486	-151.854	1077
"687"	20570	2056.9	3247.695	1959.233	-34.568	1078
"688"	20565	2056.4	-2626.96	681.621	-5.057	1079
"689"	20615	2061.4	-1269.422	8262.439	-178.411	1080
"690"	20656	2065.5	3249.032	1960.365	-32.472	1081
"691"	20633	2063.2	-2657.281	527.94	-2.415	1082
"692"	20657	2065.6	-1362.849	8255.74	-181.589	1083
"693"	20664	2066.3	-2658.906	440.76	15.523	1084
"694"	20673	2067.2	-1411.999	8254.125	-180.769	1085
"695"	20685	2068.4	-2660.624	393.421	17.015	1086
"696"	20687	2068.6	-1455.875	8256.189	-181.948	1087
"697"	20715	2071.4	-1530.562	8252.139	-177.509	1088
"698"	20732	2073.1	-1578.492	8263.293	-181.229	1089
"699"	20750	2074.9	-2655.725	272.558	3.496	1090
"700"	20766	2076.5	-1681.727	8261.551	-177.672	1091
"701"	20796	2079.5	-1769.336	8249.097	-176.878	1092
"702"	20902	2090.1	2345.871	2059.501	-44.512	1093
"703"	20815	2081.4	-2686.159	120.059	21.47	1094
"704"	20850	2084.9	-1914.724	8237.903	-175.961	1095
"705"	20825	2082.4	-2681.462	96.481	20.919	1096
"706"	20839	2083.8	-2678.833	61.926	22.056	1097
"707"	20858	2085.7	-1932.267	8242.956	-179.033	1098
"708"	20903	2090.2	-2050.087	8238.978	-176.629	1099
"709"	20894	2089.3	-2668.214	-73.219	24.476	1100
"710"	20907	2090.6	2347.929	2060.043	-47.668	1101
"711"	20911	2091	2351.748	2062.319	-48.675	1102
"712"	20958	2095.7	-2188.828	8191.201	-173.771	1103
"713"	22807	2280.6	2537.981	2039.558	-47.723	1104
"714"	21473	2147.2	3247.104	1961.859	-31.331	1105
"715"	22126	2212.5	-428.84	2084.794	-42.32	1106
"716"	20963	2096.2	-2647.562	-249.413	28.45	1107
"717"	21001	2100	-2295.581	8163.928	-174.051	1108
"718"	21145	2114.4	-2375.811	8110.399	-170.027	1109
"719"	21031	2103	-2634.6	-411.427	13.731	1110
"720"	21061	2106	-2621.352	-489.779	15.779	1111
"721"	21150	2114.9	-2570.661	-691.655	18.963	1112
"722"	21225	2122.4	-2519.066	-839.334	25.895	1113
"723"	21225	2122.4	-2372.971	8110.963	-173.306	1114
"724"	21386	2138.5	-2354.111	-1192.294	30.174	1115
"725"	21329	2132.8	-2528.25	8066.384	-169.179	1118
"726"	21373	2137.2	-2616.995	8023.058	-167.474	1119
"727"	21417	2141.6	-2313.744	-1274.309	31.784	1121
"728"	21452	2145.1	-2819.569	7918.441	-164.598	1122
"729"	21431	2143	-2308.224	-1314.158	33.685	1123
"730"	21462	2146.1	-2268.495	-1380.866	30.578	1124
"731"	21443	2144.2	-2799.962	7934.286	-165.812	1125
"732"	21502	2150.1	-2925.968	7821.387	-163.223	1126
"733"	21518	2151.7	-2183.417	-1476.541	37.197	1128
"734"	21526	2152.5	-2983.953	7786.869	-163.249	1129
"735"	21535	2153.4	-2143.927	-1510.715	31.628	1130
"736"	21552	2155.1	-3023.612	7741.314	-162.523	1131
"737"	21596	2159.5	-3094.568	7673.919	-161.328	1132
"738"	21579	2157.8	-2075.531	-1592.443	39.712	1133
"739"	21610	2160.9	-3104.05	7644.045	-162.458	1134
"740"	21636	2163.5	-1963.39	-1682.992	33.154	1135
"741"	21660	2165.9	-3183.501	7554.396	-158.9	1136
"742"	21705	2170.4	-1833.258	-1773.027	36.495	1137
"743"	21687	2168.6	-3223.597	7493.966	-159.499	1138
"744"	21700	2169.9	-3245.863	7462.341	-156.947	1139
"745"	21723	2172.2	-3279.891	7411.271	-156.921	1140
"746"	21771	2177	-1724.45	-1811.072	36.39	1141
"747"	21751	2175	-3308.947	7359.246	-154.191	1142
"748"	21798	2179.7	-3344.697	7269.901	-157.182	1143
"749"	21846	2184.5	-3396.402	7204.898	-151.875	1144
"750"	21865	2186.4	-1576.12	-1918.474	39.195	1145
"751"	22024	2202.3	-1239.138	-2005.193	48.155	1146
"752"	21921	2192	-3472.095	7071.14	-151.006	1147
"753"	22004	2200.3	-3507.668	6978.742	-152.258	1148
"754"	25584	2558.3	-1169.439	2316.368	-37.21	1149
"755"	22345	2234.4	-502.274	-1983.106	46.254	1150
"756"	22068	2206.7	-3519.04	6949.136	-148.084	1151
"757"	22093	2209.2	-3530.537	6946.079	-147.465	1152
"758"	22131	2213	-3540.756	6944.806	-151.126	1153
"759"	22268	2226.7	-860.469	2136.838	-42.642	1154
"760"	22169	2216.8	-3541.092	6940.721	-152.804	1155
"761"	22281	2228	-3524.435	6948.193	-150.381	1156
"762"	22301	2230	-979.394	2125.609	-39.764	1157
"763"	22339	2233.8	-3537.172	6953.781	-148.423	1158
"764"	22370	2236.9	-1199.19	2091.431	-31.683	1159
"765"	22371	2237	-3523.392	6947.109	-151.318	1160
"766"	22413	2241.2	-395.967	-1966.079	49.555	1161
"767"	22402	2240.1	-1302.87	2066.52	-32.397	1162
"768"	22417	2241.6	-1353.755	2047.391	-28.745	1163
"769"	22439	2243.8	-1415.362	2025.575	-24.013	1164
"770"	22477	2247.6	-251.758	-1932.375	37.796	1165
"771"	22485	2248.4	-230.471	-1922.163	37.718	1166
"772"	22540	2253.9	-90.228	-1875.048	42.453	1167
"773"	22513	2251.2	-1646.461	1917.148	-29.029	1168
"774"	22556	2255.5	-3517.159	6955.717	-149.195	1169
"775"	22554	2255.3	-62.395	-1868.022	42.929	1170
"776"	22565	2256.4	-1738.861	1899.152	-40.558	1171
"777"	22599	2259.8	38.244	-1818.294	36.955	1172
"778"	22598	2259.7	-3515.206	6940.36	-151.38	1173
"779"	22627	2262.6	88.798	-1789.069	38.017	1175
"780"	22624	2262.3	-3524.655	6945.414	-149.337	1176
"781"	22630	2262.9	-1913.602	1778.941	-17.135	1177
"782"	22674	2267.3	165.764	-1725.099	35.665	1178
"783"	22648	2264.7	-3522.332	6932.058	-152.485	1179
"784"	22834	2283.3	-3481.473	7004.415	-146.603	1180
"785"	22692	2269.1	-2063.345	1678.361	-22.528	1181
"786"	22716	2271.5	257.309	-1672.011	45.035	1182
"787"	22707	2270.6	-2094.466	1656.695	-21.526	1183
"788"	27250	2724.9	320.206	-1622.452	30.884	1184
"789"	23064	2306.3	777.608	-1145.655	36.991	1185
"790"	22753	2275.2	-2206.787	1581.157	-16.356	1186
"791"	23085	2308.4	2442.764	2055.004	-48.08	1187
"792"	22785	2278.4	-2284.31	1510.281	-14.529	1188
"793"	36313	3631.2	2502.038	2052.004	-34.584	1189
"794"	22837	2283.6	-2371.432	1369.305	-18.195	1190
"795"	22864	2286.3	2425.433	2051.441	-20.275	1191
"796"	22844	2284.3	-2384.16	1343.107	-13.533	1192
"797"	22862	2286.1	-2388.053	1322.188	-14.878	1193
"798"	22903	2290.2	2386.408	2037.482	-37.488	1194
"799"	22882	2288.1	-2431.491	1274.295	-15.878	1195
"800"	22951	2295	-2544.066	1051.122	-10.919	1196
"801"	22928	2292.7	2329.537	2032.574	-37.471	1198
"802"	24409	2440.8	-661.597	2112.173	-35.655	1199
"803"	41066	4106.5	3659.312	5164.826	-108.692	1200
"804"	22999	2299.8	-2587.387	895.936	-3.993	1201
"805"	23008	2300.7	-2590.89	865.506	-8.065	1202
"806"	23051	2305	-2643.498	735.963	0.246	1204
"807"	23070	2306.9	-2651.774	669.777	-0.308	1205
"808"	23187	2318.6	919.784	-933.282	19.708	1206
"809"	23088	2308.7	-2656.542	606.892	1.04	1207
"810"	23096	2309.5	-2653.542	577.894	-2.763	1208
"811"	29106	2910.5	2490.695	2016.393	-43.661	1209
"812"	23145	2314.4	-2670.421	420.454	-0.396	1210
"813"	23162	2316.1	2476.608	2066.647	-50.418	1211
"814"	23190	2318.9	-1058.938	6739.297	-147.463	1212
"815"	23190	2318.9	-2666.642	258.986	2.123	1213
"816"	23195	2319.4	2491.208	2014.538	33.739	1214
"817"	24276	2427.5	2419.842	972.167	-11.577	1215
"818"	23199	2319.8	-2672.455	230.497	9.064	1216
"819"	23201	2320	-1057.85	6737.741	-149.813	1217
"820"	23233	2323.2	-1058.06	6737.77	-149.858	1218
"821"	23232	2323.1	2477.432	2035.432	-45.572	1219
"822"	23233	2323.2	-2691.256	129.013	9.032	1220
"823"	23247	2324.6	2474.646	2034.951	-49.837	1221
"824"	23264	2326.3	-1059.03	6739.421	-147.462	1222
"825"	23321	2332	-1057.634	6737.792	-149.456	1223
"826"	23373	2337.2	2321.813	2037.264	-38.066	1224
"827"	23316	2331.5	-2654.83	-157.951	9.372	1225
"828"	23336	2333.5	-1057.956	6738.942	-147.514	1226
"829"	23407	2340.6	-1056.898	6736.747	-150.888	1227
"830"	23383	2338.2	2449.181	1902.992	-131.921	1228
"831"	23394	2339.3	2298.739	2019.716	-36.217	1229
"832"	23398	2339.7	2470.065	1963.964	-44.794	1230
"833"	23430	2342.9	2244.707	2032.562	-36.447	1231
"834"	23426	2342.5	-1059.024	6739.359	-147.493	1232
"835"	27441	2744	-333.934	2367.753	-32.84	1233
"836"	23466	2346.5	-1057.427	6736.982	-150.914	1234
"837"	23487	2348.6	2489.091	2014.225	33.486	1235
"838"	23496	2349.5	-2554.459	-752.455	16.157	1236
"839"	23578	2357.7	-1058.828	6739.325	-147.422	1237
"840"	23564	2356.3	-1057.16	6736.861	-150.922	1238
"841"	23633	2363.2	-1057.913	6738.056	-149.168	1239
"842"	23619	2361.8	-2414.408	-1101.003	27.61	1240
"843"	23641	2364	-2383.242	-1175.503	30.994	1241
"844"	23654	2365.3	-1058.959	6739.409	-147.289	1242
"845"	23767	2376.6	-2124.445	-1529.602	36.904	1243
"846"	23759	2375.8	-1057.971	6737.991	-149.342	1244
"847"	23781	2378	-1058.286	6738.078	-149.519	1245
"848"	23793	2379.2	-2082.818	-1588.753	39.803	1246
"849"	23842	2384.1	-1058.917	6739.32	-147.41	1247
"850"	23808	2380.7	-2068.866	-1616.761	33.747	1248
"851"	23850	2384.9	-2002.795	-1668.54	31.084	1249
"852"	23876	2387.5	-1917.201	-1724.984	43.149	1250
"853"	23857	2385.6	2488.272	2014.087	33.468	1251
"854"	23896	2389.5	-1058.052	6738.922	-147.477	1252
"855"	23929	2392.8	-1780.477	-1817.008	41.549	1253
"856"	23964	2396.3	-1058.058	6738.911	-147.451	1254
"857"	23953	2395.2	-1703.738	-1844.147	45.667	1255
"858"	23976	2397.5	-1651.195	-1885.218	40.078	1256
"859"	51926	5192.5	-1052.891	6747.313	-173.684	1257
"860"	24041	2404	-1459.216	-1944.611	48.493	1258
"861"	24052	2405.1	-1423.564	-1955.014	47.378	1259
"862"	24066	2406.5	-1380.021	-1961.201	46.453	1260
"863"	24106	2410.5	-1256.432	-1989.499	47.12	1261
"864"	24242	2424.1	-872.232	-2043.234	49.157	1262
"865"	24278	2427.7	-749.46	-2027.708	47.876	1263
"866"	24283	2428.2	2434.777	978.242	-12.16	1264
"867"	24322	2432.1	-614.403	-2025.754	34.323	1265
"868"	24302	2430.1	2473.314	1003.21	-14.763	1266
"869"	24333	2433.2	2540.909	1028.078	-12.653	1267
"870"	24341	2434	-544.037	-2018.555	35.589	1268
"871"	24364	2436.3	-466.941	-2006.59	47.836	1269
"872"	24363	2436.2	2610.183	1055.766	-9.125	1270
"873"	24403	2440.2	2687.734	1095.415	-10.788	1271
"874"	24379	2437.8	-451.226	-1991.024	47.441	1272
"875"	24394	2439.3	-406.207	-1988.044	46.715	1273
"876"	24395	2439.4	-652.307	2118.35	-37.395	1274
"877"	24411	2441	-344.797	-1979.267	39.977	1275
"878"	24412	2441.1	2718.525	1106.879	-18.628	1276
"879"	24440	2443.9	2766.952	1129.425	-19.779	1277
"880"	24436	2443.5	-276.517	-1956.176	46.477	1278
"881"	24453	2445.2	-220.644	-1947.868	42.133	1279
"882"	24470	2446.9	-169.809	-1930.394	40.435	1280
"883"	24486	2448.5	2857.358	1185.602	-24.102	1281
"884"	24514	2451.3	2896.109	1232.395	-25.316	1282
"885"	24505	2450.4	-895.16	2133.077	-37.358	1283
"886"	24515	2451.4	-44.438	-1868.754	39.682	1284
"887"	24540	2453.9	38.186	-1838.222	38.128	1285
"888"	24547	2454.6	-987.363	2122.773	-37.91	1286
"889"	24644	2464.3	-1167.923	2090.997	-35.562	1287
"890"	24625	2462.4	3121.738	1333.354	-26.375	1288
"891"	24889	2488.8	-3444.471	7087.661	-155.41	1289
"892"	24641	2464	3784.544	4924.315	-98.922	1290
"893"	24702	2470.1	-1289.973	2071.841	-35.838	1291
"894"	24772	2477.1	-1420.747	2031.44	-34.895	1292
"895"	24763	2476.2	2490.176	2007.917	23.282	1294
"896"	24827	2482.6	-1532.474	1980.874	-35.03	1296
"897"	24907	2490.6	-1683.576	1897.464	-32.832	1297
"898"	24920	2491.9	889.354	-932.536	23.07	1298
"899"	24949	2494.8	-1743.107	1872.196	-32.092	1299
"900"	24970	2496.9	936.496	-809.05	15.949	1300
"901"	24988	2498.7	-1818.417	1849.166	-30.302	1301
"902"	24991	2499	981.798	-741.216	22.002	1302
"903"	25007	2500.6	1004.516	-693.232	23.394	1303
"904"	26751	2675	1847.542	2011.878	-40.16	1304
"905"	25031	2503	1047.813	-639.47	19.865	1305
"906"	25161	2516	1248.058	-243.504	8.179	1306
"907"	25055	2505.4	3936.133	1889.156	-41.659	1307
"908"	25126	2512.5	4034.711	2009.096	-45.994	1308
"909"	25156	2515.5	4082.605	2057.139	-45.477	1309
"910"	25188	2518.7	1292.954	-172.43	10.532	1310
"911"	25188	2518.7	4137.359	2122.304	-47.383	1311
"912"	25199	2519.8	4158.546	2145.935	-46.671	1312
"913"	25213	2521.2	4183.278	2179.427	-43.486	1313
"914"	25235	2523.4	4202.951	2216.3	-49.021	1314
"915"	25242	2524.1	1383.812	0.533	4.297	1315
"916"	25269	2526.8	1439.749	79.71	4.352	1316
"917"	25292	2529.1	4267.691	2340.221	-44.351	1317
"918"	25304	2530.3	1507.064	170.093	2.528	1318
"919"	25314	2531.3	4306.105	2371.384	-52.444	1319
"920"	25317	2531.6	1533.736	205.565	11.919	1320
"921"	25344	2534.3	1572.638	276.146	1.499	1321
"922"	25385	2538.4	1663.859	384.869	0.575	1322
"923"	25399	2539.8	4396.047	2564.791	-47.749	1323
"924"	25404	2540.3	4390.059	2573.812	-47.973	1324
"925"	25442	2544.1	1789.935	529.589	1.602	1325
"926"	25462	2546.1	1843.447	528.429	10.63	1326
"927"	25452	2545.1	4437.16	2642.606	-57.248	1327
"928"	25473	2547.2	4436.301	2671.849	-55.668	1328
"929"	25478	2547.7	1877.887	568.398	-1.746	1329
"930"	25505	2550.4	1930.204	610.117	1.182	1330
"931"	25507	2550.6	4471.841	2752.254	-52.023	1331
"932"	25515	2551.4	4474.766	2774.656	-53.324	1332
"933"	25527	2552.6	4484.995	2798.529	-55.475	1333
"934"	25530	2552.9	1996.954	652.885	3.179	1334
"935"	25531	2553	2462.454	1970.518	-47.288	1335
"936"	25535	2553.4	4487.376	2807.114	-54.377	1336
"937"	25551	2555	4492.46	2841.067	-58.415	1338
"938"	25562	2556.1	2084.706	718.63	-4.704	1339
"939"	25601	2560	4506.485	2963.289	-55.351	1340
"940"	25642	2564.1	-1194.593	2289.792	-38.226	1341
"941"	25594	2559.3	2154.688	772.848	-7.957	1342
"942"	25629	2562.8	4510.756	3019.909	-54.414	1343
"943"	25632	2563.1	2267.479	844.556	-2.565	1344
"944"	25641	2564	2298.805	864.674	-4.185	1345
"945"	25682	2568.1	-1176.66	2264.8	-39.029	1346
"946"	25702	2570.1	-1158.535	2251.736	-37.869	1348
"947"	25715	2571.4	2504.498	1030.845	-19.558	1350
"948"	25992	2599.1	-1183.585	2129.584	-36.279	1351
"949"	25739	2573.8	2574.624	1030.899	-9.77	1352
"950"	25740	2573.9	4495.402	3253.784	-64.041	1353
"951"	25788	2578.7	2729.58	1116.566	-14.827	1354
"952"	25796	2579.5	2749.84	1126.746	-20.555	1355
"953"	25853	2585.2	2915.372	1238.514	-17.107	1356
"954"	25925	2592.4	3114.027	1315.374	-21.589	1357
"955"	25931	2593	3142.264	1324.403	-15.653	1358
"956"	25950	2594.9	3191.136	1347.971	-23.829	1359
"957"	25967	2596.6	3244.854	1363.382	-19.56	1360
"958"	25995	2599.4	3305.373	1404.792	-18.428	1361
