"frame_number"	"time_in_deciseconds"	"X"	"Y"	"Z"	"ID"	"distance"
"1005"	26978	2697.7	1655.762	2074.257	-35.61	1078	NA
"1006"	27053	2705.2	2388.296	2092.758	-39.839	1079	NA
"1007"	27071	2707	1444.025	2062.546	-35.477	1080	NA
"1008"	27066	2706.5	2350.593	2060.85	53.759	1081	NA
"1009"	27074	2707.3	2342.994	2074.105	16.363	1082	NA
"1010"	35423	3542.2	2696.299	2036.565	-42.048	1083	NA
"1011"	27150	2714.9	2212.094	2085.609	-35.63	1084	NA
"1012"	27142	2714.1	1272.307	2055.264	-32.826	1085	NA
"1013"	27173	2717.2	1210.564	2082.141	-34.675	1086	NA
"1014"	27167	2716.6	2596.061	2070.636	-35.208	1087	NA
"1015"	27309	2730.8	3286.553	1966.681	-38.679	1088	NA
"1016"	27224	2722.3	2059.959	2096.036	-35.522	1089	NA
"1017"	27318	2731.7	884.552	2082.399	-33.877	1090	NA
"1018"	27226	2722.5	2523.008	2069.022	-35.131	1091	NA
"1019"	27247	2724.6	2497.211	2119.971	37.85	1092	NA
"1020"	31859	3185.8	1817.124	2087.69	-43.693	1093	NA
"1021"	27285	2728.4	2410.701	2048.849	-97.701	1094	NA
"1022"	27321	2732	2369.956	2087.965	-34.02	1095	NA
"1023"	36306	3630.5	2338.801	2081.818	-40.856	1096	NA
"1024"	27406	2740.5	670.295	2066.01	-32.556	1097	NA
"1025"	27409	2740.8	3286.237	1966.559	-38.811	1098	NA
"1026"	27651	2765	127.48	2039.68	-31.689	1099	NA
"1027"	27766	2776.5	2077.629	2031.387	-36.216	1100	NA
"1028"	27518	2751.7	3285.484	1966.071	-40.378	1101	NA
"1029"	27630	2762.9	1881.681	2069.48	-34.369	1102	NA
"1030"	27785	2778.4	3284.529	1965.156	-41.664	1103	NA
"1031"	27712	2771.1	3.136	2059.292	-31.432	1104	NA
"1032"	27790	2778.9	1623.026	2072.19	-34.974	1105	NA
"1033"	27737	2773.6	-58.434	2062.809	-31.144	1106	NA
"1034"	27788	2778.7	-179.677	2084.798	-31.309	1107	NA
"1035"	28189	2818.8	983.634	2087.909	-34.612	1108	NA
"1036"	27887	2788.6	-407.229	2099.574	-33.423	1109	NA
"1037"	27964	2796.3	3284.187	1963.998	-42.643	1110	NA
"1038"	27818	2781.7	1593.953	2092.224	-28.004	1111	NA
"1039"	27921	2792	1425.745	2058.368	-33.587	1112	NA
"1040"	27861	2786	1823.025	2040.858	-35.247	1113	NA
"1041"	27914	2791.3	-459.442	2086.835	-33.189	1114	NA
"1042"	27937	2793.6	-515.875	2100.497	-32.595	1115	NA
"1043"	28036	2803.5	1227.187	2081.078	-33.925	1116	NA
"1044"	27992	2799.1	-653.874	2106.366	-32.087	1117	NA
"1045"	28046	2804.5	403.991	-1552.338	36.493	1118	NA
"1046"	28053	2805.2	-764.364	2117.326	-37.338	1119	NA
"1047"	28112	2811.1	1098.271	2077.583	-34.171	1120	NA
"1048"	28063	2806.2	-786.867	2131.045	-31.876	1121	NA
"1049"	28112	2811.1	452.418	-1501.424	33.701	1122	NA
"1050"	28120	2811.9	-890.439	2136.903	-33.21	1123	NA
"1051"	29363	2936.2	3282.869	1971.724	-41.343	1124	NA
"1052"	28131	2813	479.783	-1479.446	36.671	1125	NA
"1053"	28144	2814.3	1057.926	2073.238	-32.94	1126	NA
"1054"	28729	2872.8	-2150.362	1630.196	-16.471	1127	NA
"1055"	28163	2816.2	529.488	-1432.342	36.487	1128	NA
"1056"	37898	3789.7	811.565	2084.147	-36.576	1129	NA
"1057"	28215	2821.4	579.671	-1366.034	35.101	1130	NA
"1058"	28243	2824.2	853.567	2081.307	-32.317	1131	NA
"1059"	28316	2831.5	719.262	2057.976	-31.401	1132	NA
"1060"	28316	2831.5	716.065	-1234.298	33.569	1133	NA
"1061"	28330	2832.9	737.637	-1212.547	30.568	1134	NA
"1062"	28388	2838.7	678.452	2086.151	-35.902	1135	NA
"1063"	28385	2838.4	777.465	-1126.005	27.927	1136	NA
"1064"	28426	2842.5	654.682	2092.68	-32.748	1137	NA
"1065"	28487	2848.6	568.247	2065.106	-29.448	1138	NA
"1066"	28484	2848.3	870.116	-962.726	25.161	1139	NA
"1067"	28622	2862.1	356.055	2016.449	-28.39	1140	NA
"1068"	28563	2856.2	938.099	-830.525	22.457	1141	NA
"1069"	28585	2858.4	961.625	-786.503	22.417	1142	NA
"1070"	28650	2864.9	1043.551	-679.618	22.103	1143	NA
"1071"	28656	2865.5	294.105	2015.742	-29.579	1144	NA
"1072"	28756	2875.5	1123.222	-519.841	16.744	1145	NA
"1073"	28697	2869.6	205.219	2026.109	-29.074	1146	NA
"1074"	28726	2872.5	148.625	2032.575	-28.066	1147	NA
"1075"	34206	3420.5	4283.234	4057.912	-75.603	1148	NA
"1076"	28760	2875.9	85.761	2043.54	-29.128	1149	NA
"1077"	28799	2879.8	1162.103	-432.362	17.533	1150	NA
"1078"	28797	2879.6	23.171	2051.753	-29.556	1151	NA
"1079"	28831	2883	1198.877	-375.348	14.435	1152	NA
"1080"	28855	2885.4	-63.765	2057.402	-30.506	1153	NA
"1081"	28857	2885.6	1228.878	-329.076	15.194	1154	NA
"1082"	28892	2889.1	1250.825	-259.929	12.053	1155	NA
"1083"	29004	2900.3	-335.091	2079.482	-30.504	1156	NA
"1084"	29063	2906.2	1417.097	67.946	1.38	1157	NA
"1085"	29066	2906.5	1416.278	63.771	7.78	1158	NA
"1086"	29092	2909.1	-477.326	2088.293	-32.206	1159	NA
"1087"	29100	2909.9	1461.736	114.189	8.385	1160	NA
"1088"	29106	2910.5	-498.851	2089.662	-30.401	1161	NA
"1089"	29145	2914.4	-588.425	2094.714	-31.699	1162	NA
"1090"	42520	4251.9	3791.184	4918.777	-96.117	1163	NA
"1091"	29162	2916.1	1526.694	195.791	7.827	1164	NA
"1092"	29177	2917.6	-3615.864	6588.322	-67.888	1165	NA
"1093"	29182	2918.1	-659.776	2108.479	-30.792	1166	NA
"1094"	31724	3172.3	2689.443	2041.311	-79.156	1167	NA
"1095"	29238	2923.7	-762.371	2118.896	-37.997	1168	NA
"1096"	29414	2941.3	-958.817	2135.138	-34.096	1169	NA
"1097"	29302	2930.1	1688.402	422.25	4.164	1170	NA
"1098"	29340	2933.9	1749.847	487.461	2.051	1171	NA
"1099"	29369	2936.8	1778.035	513.541	1.751	1172	NA
"1100"	29375	2937.4	3183.742	1352.994	-20.677	1173	NA
"1101"	29495	2949.4	3215.226	1336.141	-21.156	1174	NA
"1102"	29404	2940.3	1837.317	566.222	1.206	1175	NA
"1103"	29442	2944.1	1898.988	627.969	0.635	1176	NA
"1104"	29481	2948	1947.758	652.423	-1.087	1177	NA
"1105"	29533	2953.2	-1144.288	2091.026	-32.177	1178	NA
"1106"	29504	2950.3	1988.857	669.093	-1.444	1179	NA
"1107"	29585	2958.4	2126.512	768.022	2.034	1180	NA
"1108"	29538	2953.7	3256.761	1373.518	-19.043	1181	NA
"1109"	29701	2970	-1439.838	2015.614	-31.579	1182	NA
"1110"	29610	2960.9	2144.527	777.43	-6.123	1183	NA
"1111"	29633	2963.2	2185.603	811.382	-2.434	1184	NA
"1112"	29728	2972.7	2322.849	926.147	-7.574	1185	NA
"1113"	29974	2997.3	-1913.657	1793.352	-26.095	1186	NA
"1114"	29778	2977.7	3537.379	1537.706	-20.525	1187	NA
"1115"	29797	2979.6	2442.316	986.014	-12.299	1188	NA
"1116"	30427	3042.6	3093.351	2081.674	-40.509	1189	NA
"1117"	29946	2994.5	2722.046	1148.84	-13.045	1190	NA
"1118"	29956	2995.5	2537.595	2036.247	-36.724	1191	NA
"1119"	29877	2987.6	-26.039	2061.422	-31.098	1192	NA
"1120"	30176	3017.5	-291.006	2094.014	-28.788	1193	NA
"1121"	29986	2998.5	2793.591	1163.13	-14.942	1194	NA
"1122"	29990	2998.9	2498.434	1984.904	-34.005	1195	NA
"1123"	30058	3005.7	2910.869	1213.157	-15.299	1196	NA
"1124"	32763	3276.2	-748.24	-2020.901	49.083	1197	NA
"1125"	30049	3004.8	2398.132	1942.941	-34.561	1198	NA
"1126"	30065	3006.4	2354.621	1949.483	-34.873	1199	NA
"1127"	30078	3007.7	2929.947	1235.475	-17.824	1201	NA
"1128"	30200	3019.9	2140.169	1995.043	-34.402	1202	NA
"1129"	30092	3009.1	3955.899	1879.338	-33.624	1203	NA
"1130"	30209	3020.8	3127.118	1332.034	-19.911	1204	NA
"1131"	30139	3013.8	4008.865	1941.897	-35.8	1205	NA
"1132"	30154	3015.3	4033.133	1963.581	-35.157	1206	NA
"1133"	30184	3018.3	4066.142	2008.148	-37.097	1207	NA
"1134"	30415	3041.4	-763.22	2120.435	-34.308	1208	NA
"1135"	30264	3026.3	4154.689	2117.696	-40.006	1209	NA
"1136"	30342	3034.1	3346.871	1443.57	-25.995	1210	NA
"1137"	30352	3035.1	1860.087	2091.413	-34.216	1211	NA
"1138"	30566	3056.5	4399.417	2599.372	-48.717	1212	NA
"1139"	30407	3040.6	3441.299	1490.886	-22.803	1213	NA
"1140"	30415	3041.4	1834.604	2135.46	-36.375	1214	NA
"1141"	30412	3041.1	4304.928	2352.5	-44.872	1215	NA
"1142"	30515	3051.4	3628.759	1610.362	-24.233	1216	NA
"1143"	31251	3125	-2115.287	1573.119	-21.516	1217	NA
"1144"	31002	3100.1	3145.96	2010.533	-21.217	1218	NA
"1145"	30742	3074.1	3945.849	1908.699	-34.271	1219	NA
"1146"	30616	3061.5	1523.351	2065.907	-33.257	1220	NA
"1147"	30805	3080.4	4507.696	3037.647	-56.426	1221	NA
"1148"	100947	10094.6	2030.858	2097.322	-42.333	1222	NA
"1149"	30711	3071	1346.455	2060.29	-35.061	1223	NA
"1150"	30769	3076.8	1271.577	2046.598	-32.218	1224	NA
"1151"	30882	3088.1	4126.424	2107.214	-39.978	1225	NA
"1152"	30779	3077.8	-3424.449	7158.706	-90.524	1226	NA
"1153"	47281	4728	-1307.86	2062.034	-32.482	1227	NA
"1154"	30821	3082	-3442.692	7130.357	-134.078	1228	NA
"1155"	31010	3100.9	4512.312	3407.045	-63.847	1229	NA
"1156"	30836	3083.5	-3436.353	7111.801	-123.164	1230	NA
"1157"	30886	3088.5	-3480.132	7085.298	-133.642	1231	NA
"1158"	30901	3090	4146.405	2141.645	-44.418	1232	NA
"1159"	30932	3093.1	4182.553	2181.16	-42.563	1233	NA
"1160"	31019	3101.8	4288.727	2335	-44.755	1234	NA
"1161"	30978	3097.7	-3473.829	7045.907	-130.176	1235	NA
"1162"	31155	3115.4	4484.063	3618.202	-67.396	1236	NA
"1163"	32070	3206.9	3327.866	1938.114	-33.478	1237	NA
"1164"	31049	3104.8	-3502.547	7002.509	-131.874	1238	NA
"1165"	31050	3104.9	4312.468	2392.871	-47.217	1239	NA
"1166"	31105	3110.4	4364.781	2499.918	-48.782	1241	NA
"1167"	31118	3111.7	2024.918	2104.062	-34.685	1242	NA
"1168"	31127	3112.6	2021.134	2101.12	-43.232	1243	NA
"1169"	40986	4098.5	1622.931	2084.938	-36.183	1244	NA
"1170"	31190	3118.9	4470.118	3670.179	-69.64	1246	NA
"1171"	31170	3116.9	2089.911	8062.589	-171.249	1247	NA
"1172"	31175	3117.4	2068.767	8067.921	-143.449	1248	NA
"1173"	31182	3118.1	2050.647	8080.37	-171.32	1250	NA
"1174"	31188	3118.7	2039.174	8093.273	-170.759	1251	NA
"1175"	31198	3119.7	2004.704	8120.044	-179.065	1252	NA
"1176"	31197	3119.6	3282.205	1974.226	-41.267	1253	NA
"1177"	31203	3120.2	2003.57	8112.977	-165.403	1254	NA
"1178"	31239	3123.8	4461.192	2778.904	-53.771	1255	NA
"1179"	31210	3120.9	1977.808	8118.423	-145.087	1256	NA
"1180"	31240	3123.9	4448.764	3732.285	-70.882	1257	NA
"1181"	31215	3121.4	1965.636	8124.859	-142.6	1258	NA
"1182"	31290	3128.9	3282.332	1974.207	-41.184	1259	NA
"1183"	31226	3122.5	1939.471	8148.999	-142.407	1260	NA
"1184"	31269	3126.8	1808.493	8193.384	-143.039	1261	NA
"1185"	31319	3131.8	4492.179	2936.218	-56.226	1262	NA
"1186"	31512	3151.1	4286.771	4070.108	-78.274	1263	NA
"1187"	31279	3127.8	1781.202	8219.305	-181.678	1264	NA
"1188"	31285	3128.4	1780.095	8226.231	-171.112	1265	NA
"1189"	31326	3132.5	1647.573	8263.236	-142.145	1266	NA
"1190"	31331	3133	2234.542	2102.659	-35.912	1267	NA
"1191"	33337	3333.6	-2104.67	1629.656	-17.251	1268	NA
"1192"	31368	3136.7	3282.427	1974.106	-41.147	1269	NA
"1193"	31351	3135	4497.664	3013.75	-57.223	1270	NA
"1194"	31331	3133	1644.305	8263.956	-143.51	1271	NA
"1195"	31436	3143.5	1378.508	8256.336	-143.747	1272	NA
"1196"	38523	3852.2	4384.756	2574.719	-55.071	1273	NA
"1197"	31384	3138.3	2279.103	2103.773	-34.744	1274	NA
"1198"	31372	3137.1	4495.852	3062.084	-58.049	1275	NA
"1199"	31440	3143.9	4501.583	3194.417	-59.691	1276	NA
"1200"	31432	3143.1	2295.658	2097.987	-36.417	1277	NA
"1201"	31418	3141.7	1434.223	8256.251	-144.481	1278	NA
"1202"	31441	3144	1377.989	8258.426	-174.675	1279	NA
"1203"	31495	3149.4	1194.72	8245.861	-141.602	1280	NA
"1204"	31465	3146.4	2324.196	2086.047	-39.885	1281	NA
"1205"	45503	4550.2	2236.256	2112.533	-39.859	1283	NA
"1206"	31494	3149.3	4486.489	3323.08	-61.922	1284	NA
"1207"	31516	3151.5	1139.156	8253.566	-164.093	1286	NA
"1208"	31511	3151	4482.01	3363.825	-62.608	1287	NA
"1209"	31986	3198.5	-196.545	8219.762	-162.465	1288	NA
"1210"	31551	3155	4251.191	4136.889	-79.131	1289	NA
"1211"	31729	3172.8	2004.722	2098.732	-73.466	1291	NA
"1212"	31564	3156.3	4462.036	3478.781	-64.31	1292	NA
"1213"	31942	3194.1	3877.276	4757.265	-94.888	1293	NA
"1214"	31575	3157.4	4462.861	3503.034	-64.812	1294	NA
"1215"	31649	3164.8	4479.89	3630.99	-67.542	1296	NA
"1216"	31854	3185.3	3281.621	1973.967	-41.877	1297	NA
"1217"	31722	3172.1	4412.21	3733.941	-72.531	1298	NA
"1218"	84281	8428	1706.64	2056.323	-40.59	1300	NA
"1219"	55521	5552	2647.271	2037.329	-46.86	1301	NA
"1220"	36827	3682.6	1613.055	2091.708	-37.563	1302	NA
"1221"	31968	3196.7	3845.72	4792.961	-95.039	1303	NA
"1222"	32209	3220.8	3643.264	5212.067	-97.309	1304	NA
"1223"	33239	3323.8	-3375.85	7243.155	-136.154	1305	NA
"1224"	32032	3203.1	4149.217	4267.11	-90.913	1306	NA
"1225"	32214	3221.3	3344.281	1869.243	-32.746	1307	NA
"1226"	32129	3212.8	3281.979	1975.151	-41.803	1308	NA
"1227"	32152	3215.1	3688.596	5070.337	-142.107	1309	NA
"1228"	32214	3221.3	3961.084	4564.937	-88.585	1310	NA
"1229"	32216	3221.5	3641.098	5186.469	-140.064	1311	NA
"1230"	32303	3230.2	3548.902	5371.907	-106.313	1312	NA
"1231"	32335	3233.4	3540.565	5437.536	-105.744	1314	NA
"1232"	32333	3233.2	3874.859	4710.858	-93.05	1315	NA
"1233"	32415	3241.4	3513.087	5525.805	-113.633	1316	NA
"1234"	32351	3235	3282.228	1975.954	-41.266	1317	NA
"1235"	32401	3240	3235.943	1829.501	-28.996	1318	NA
"1236"	32389	3238.8	3281.981	1975.402	-41.286	1319	NA
"1237"	32429	3242.8	3830.106	4758.642	-95.185	1320	NA
"1238"	32456	3245.5	3481.216	5585.901	-140.243	1321	NA
"1239"	32460	3245.9	3848.745	4748.768	-96.573	1322	NA
"1240"	32480	3247.9	3458.743	5638.225	-141.451	1323	NA
"1241"	32497	3249.6	3246.806	1865.706	-28.335	1324	NA
"1242"	32505	3250.4	3439.292	5706.372	-116.209	1325	NA
"1243"	32512	3251.1	3263.096	1865.128	-30.845	1326	NA
"1244"	32544	3254.3	3420.473	5772.17	-140.332	1327	NA
"1245"	32793	3279.2	3294.027	1959.168	-35.926	1328	NA
"1246"	32578	3257.7	3388.056	5864.277	-121.12	1329	NA
"1247"	32764	3276.3	3282.76	1975.78	-41.765	1330	NA
"1248"	32616	3261.5	3802.844	4848.185	-98.132	1331	NA
"1249"	32705	3270.4	3734.342	4972.499	-96.75	1332	NA
"1250"	32768	3276.7	3680.78	5077.868	-102.514	1333	NA
"1251"	36114	3611.3	3819.082	1746.912	-31.495	1334	NA
"1252"	32785	3278.4	3281.923	6259.9	-143.337	1335	NA
"1253"	32786	3278.5	3692.164	5072.143	-143.199	1336	NA
"1254"	32895	3289.4	3306.356	1960.85	-33.845	1337	NA
"1255"	32817	3281.6	3652.904	5150.644	-102.741	1339	NA
"1256"	32818	3281.7	3261.758	6317.071	-144.623	1340	NA
"1257"	33061	3306	3282.067	1974.372	-41.442	1341	NA
"1258"	32842	3284.1	3241.138	6380.454	-133.021	1342	NA
"1259"	32874	3287.3	3219.268	6420.159	-134.729	1343	NA
"1260"	32919	3291.8	3217.379	6482.277	-138.152	1344	NA
"1261"	34449	3444.8	3278.635	1975.759	-41.945	1345	NA
"1262"	32931	3293	3207.704	6499.203	-136.984	1346	NA
"1263"	32979	3297.8	3169.729	6586.451	-145.189	1347	NA
"1264"	33013	3301.2	3136.975	6642.947	-146.155	1348	NA
"1265"	33060	3305.9	3112.029	6740.209	-140.561	1349	NA
"1266"	33120	3311.9	3435.876	5738.402	-140.692	1350	NA
"1267"	33139	3313.8	3052.634	6896.722	-146.879	1351	NA
"1268"	33149	3314.8	3412.989	5800.39	-141.188	1352	NA
"1269"	33157	3315.6	3303.7	1994.928	-32.15	1353	NA
"1270"	33201	3320	3301.195	1994.445	-31.099	1354	NA
"1271"	33192	3319.1	3010.865	6993.51	-145.723	1355	NA
"1272"	33251	3325	2964.721	7098.037	-145.573	1356	NA
"1273"	33230	3322.9	3308.607	2000.708	-33.916	1357	NA
"1274"	33236	3323.5	3362.349	5981.902	-143.221	1358	NA
"1275"	33244	3324.3	-3375.938	7242.417	-137.061	1359	NA
"1276"	33248	3324.7	3354.847	6003.79	-142.083	1360	NA
"1277"	33316	3331.5	-3386.204	7233.315	-134.887	1361	NA
"1278"	33295	3329.4	3318.657	2014.558	-35.553	1362	NA
"1279"	33325	3332.4	2628.459	2056.498	-38.212	1363	NA
"1280"	33274	3327.3	3334.244	6060.664	-141.515	1364	NA
"1281"	33301	3330	2900.475	7186.783	-146.128	1365	NA
"1282"	33289	3328.8	3324.304	6096.263	-143.298	1366	NA
"1283"	33317	3331.6	2876.343	7218.504	-145.628	1367	NA
"1284"	33362	3336.1	3308.709	2049.734	-35.965	1368	NA
"1285"	33341	3334	-3386.807	7235.425	-138.312	1369	NA
"1286"	33355	3335.4	-3390.111	7230.874	-142.506	1370	NA
"1287"	33326	3332.5	3301.198	6172.184	-144.005	1371	NA
"1288"	33538	3353.7	2466.095	2084.26	-34.895	1372	NA
"1289"	33773	3377.2	-3465.744	7109.164	-94.043	1373	NA
"1290"	33374	3337.3	3275.772	6264.705	-143.198	1374	NA
"1291"	33370	3336.9	2803.882	7317.597	-144.438	1375	NA
"1292"	37925	3792.4	-3370.431	7241.473	-101.124	1376	NA
"1293"	33394	3339.3	3324.163	2076.181	-30.09	1377	NA
"1294"	33403	3340.2	-2057.292	1693.854	-19.44	1378	NA
"1295"	33405	3340.4	3278.767	6301.66	-142.351	1379	NA
"1296"	33420	3341.9	2730.348	7398.556	-144.53	1380	NA
"1297"	33483	3348.2	3304.726	2107.023	-38.143	1381	NA
"1298"	33450	3344.9	-2042.44	1736.64	-21.282	1382	NA
"1299"	33466	3346.5	3229.788	6416.69	-135.825	1383	NA
"1300"	33487	3348.6	2635.203	7525.705	-144.522	1384	NA
"1301"	33501	3350	3212.927	6475.369	-144.927	1385	NA
"1302"	33506	3350.5	3209.263	6488.533	-144.923	1386	NA
"1303"	33525	3352.4	2594.241	7577.056	-143.128	1387	NA
"1304"	33570	3356.9	3284.616	2140.432	-39.269	1388	NA
"1305"	33544	3354.3	3167.784	6577.315	-139.025	1389	NA
"1306"	34165	3416.4	-1947.784	1815.945	-28.083	1390	NA
"1307"	33626	3362.5	2326.782	2090.28	-40.788	1391	NA
"1308"	33595	3359.4	2518.394	7690.387	-143.966	1392	NA
"1309"	33631	3363	3235.243	2141.031	-36.541	1393	NA
"1310"	33614	3361.3	3114.505	6720.924	-140.926	1394	NA
"1311"	33621	3362	2466.277	7726.995	-130.077	1395	NA
"1312"	33634	3363.3	2338.94	2081.847	-40.909	1396	NA
"1313"	33639	3363.8	3090.916	6768.011	-143.135	1397	NA
"1314"	33649	3364.8	2425.096	7741.639	-130.738	1398	NA
"1315"	33693	3369.2	2245.372	2099.95	-34.565	1399	NA
"1316"	33666	3366.5	3073.277	6827.074	-143.401	1400	NA
"1317"	33674	3367.3	3216.185	2130.672	-34.272	1401	NA
"1318"	33704	3370.3	3055.008	6890.912	-146.425	1402	NA
"1319"	33766	3376.5	2030.1	2054.698	-40.314	1403	NA
"1320"	33737	3373.6	3182.366	2154.243	-42.336	1404	NA
"1321"	33742	3374.1	3043.659	6960.367	-146.506	1405	NA
"1322"	33959	3395.8	-3493.038	7011.705	-87.949	1406	NA
"1323"	33789	3378.8	2234.763	7947.388	-138.664	1407	NA
"1324"	33868	3386.7	1813.649	2088.002	-44.893	1408	NA
"1325"	33838	3383.7	3094.743	2151.219	-41.429	1409	NA
"1326"	33848	3384.7	2925.962	7155.484	-148.732	1410	NA
"1327"	33878	3387.7	2407.751	2050.777	-34.236	1411	NA
"1328"	33879	3387.8	2864.462	7222.611	-113.597	1412	NA
"1329"	33886	3388.5	2852.828	7228.465	-113.234	1413	NA
"1330"	33899	3389.8	2858.321	7239.402	-149.176	1414	NA
"1331"	33903	3390.2	2434.712	2061.363	-36.767	1415	NA
"1332"	33919	3391.8	1813.753	2088.276	-43.397	1416	NA
"1333"	33936	3393.5	2993.005	2135.427	-36.96	1417	NA
"1334"	33920	3391.9	2811.542	7285.221	-114.55	1418	NA
"1335"	33988	3398.7	2394.026	2117.371	-36.899	1419	NA
"1336"	33934	3393.3	2811.324	7302.227	-143.85	1420	NA
"1337"	33964	3396.3	1673.644	2077.495	-40.969	1421	NA
"1338"	33974	3397.3	2948.787	2111.277	-38.461	1422	NA
"1339"	33968	3396.7	1914.335	8153.386	-139.36	1423	NA
"1340"	34336	3433.5	884.145	2073.844	-36.202	1424	NA
"1341"	33989	3398.8	2742.212	7403.564	-134.715	1425	NA
"1342"	34025	3402.4	1821.386	8182.693	-149.123	1426	NA
"1343"	33998	3399.7	2714.682	7425.676	-118.662	1427	NA
"1344"	43641	4364	2283.146	2124.431	-38.213	1428	NA
"1345"	34027	3402.6	2847.961	2093.896	-36.677	1429	NA
"1346"	34056	3405.5	2823.686	2071.944	-32.146	1430	NA
"1347"	34050	3404.9	2652.431	7492.084	-163.476	1431	NA
"1348"	34078	3407.7	1738.199	8229.534	-151.166	1432	NA
"1349"	34082	3408.1	2774.14	2072.074	-36.352	1433	NA
"1350"	34087	3408.6	1719.706	8235.054	-150.246	1434	NA
"1351"	34090	3408.9	2616.969	7552.13	-123.313	1435	NA
"1352"	34152	3415.1	2699.353	2055.886	-41.531	1436	NA
"1353"	34145	3414.4	1597.776	8256.847	-160.621	1437	NA
"1354"	34111	3411	2597.157	7585.623	-123.577	1438	NA
"1355"	34192	3419.1	2503.301	7686.313	-128.067	1439	NA
"1356"	34158	3415.7	1580.359	8256.166	-171.924	1440	NA
"1357"	35276	3527.5	2685.683	2037.6	-68.513	1441	NA
"1358"	34166	3416.5	2549.427	7643.794	-126.084	1442	NA
"1359"	34170	3416.9	1544.117	8259.893	-153.632	1443	NA
"1360"	34272	3427.1	1336.096	8267.403	-159.93	1444	NA
"1361"	34210	3420.9	2482.699	7715.58	-129.34	1445	NA
"1362"	34244	3424.3	-1953.391	1837.565	-22.601	1446	NA
"1363"	34223	3422.2	4279.984	4060.787	-78.434	1447	NA
"1364"	34231	3423	2448.562	7745.823	-131.825	1448	NA
"1365"	34248	3424.7	4281.014	4065.09	-76.885	1449	NA
"1366"	34243	3424.2	2433.031	7766.471	-130.935	1450	NA
"1367"	34260	3425.9	-1967.553	1822.668	-24.656	1451	NA
"1368"	34264	3426.3	2395.913	7799.285	-132.315	1452	NA
"1369"	34282	3428.1	1330.855	8265.132	-154.527	1453	NA
"1370"	34300	3429.9	2341.753	7845.223	-132.219	1454	NA
"1371"	34295	3429.4	4240.108	4135.81	-77.233	1455	NA
"1372"	34343	3434.2	1219.089	8261.379	-160.076	1456	NA
"1373"	34522	3452.1	3983.867	4562.902	-87.181	1457	NA
"1374"	34325	3432.4	2314.319	7856.771	-133.058	1458	NA
"1375"	34339	3433.8	-2029.022	1790.185	-26.764	1459	NA
"1376"	34360	3435.9	2267.248	7914.088	-136.681	1460	NA
"1377"	34351	3435	1207.459	8266.147	-168.287	1461	NA
"1378"	34359	3435.8	822.005	2081.256	-39.685	1462	NA
"1379"	34378	3437.7	-1984.729	1722.574	-25.302	1463	NA
"1380"	34369	3436.8	1171.508	8263.033	-169.433	1464	NA
"1381"	34367	3436.6	806.522	2094.087	-29.984	1465	NA
"1382"	34450	3444.9	982.997	8252.45	-165.93	1466	NA
"1383"	34981	3498	-622.183	2107.799	-29.836	1467	NA
"1384"	34401	3440	-1936.288	1710.409	-9.058	1468	NA
"1385"	34401	3440	2211.139	7968.78	-138.125	1469	NA
"1386"	36083	3608.2	725.649	-1194.756	30.294	1470	NA
"1387"	34434	3443.3	2151.519	8014.366	-138.889	1471	NA
"1388"	34457	3445.6	2108.416	8042.267	-140.724	1472	NA
"1389"	34495	3449.4	922.331	8236.602	-155.269	1473	NA
"1390"	37530	3752.9	3276.232	1982.977	-41.233	1474	NA
"1391"	34498	3449.7	2035.773	8096.023	-142.303	1475	NA
"1392"	34519	3451.8	1998.145	8122.638	-142.804	1476	NA
"1393"	34620	3461.9	676.114	8235.335	-165.162	1477	NA
"1394"	34648	3464.7	3839.977	4821.561	-94.162	1478	NA
"1395"	34547	3454.6	1943.405	8147.193	-143.167	1479	NA
"1396"	34558	3455.7	-2278.991	1493.256	-16.724	1480	NA
"1397"	34570	3456.9	-2305.007	1453.785	-13.758	1481	NA
"1398"	34579	3457.8	-2317.161	1427.897	-12.475	1482	NA
"1399"	34586	3458.5	1876.358	8187.085	-146.189	1483	NA
"1400"	34606	3460.5	-2367.056	1364.246	-13.356	1484	NA
"1401"	34618	3461.7	1839.698	8197.914	-174.279	1485	NA
"1402"	34623	3462.2	-2402.063	1321.369	-14.728	1486	NA
"1403"	34635	3463.4	1788.897	8218.527	-164.743	1487	NA
"1404"	34729	3472.8	445.952	8228.916	-159.006	1488	NA
"1405"	34658	3465.7	-2450.496	1220.523	-11.175	1489	NA
"1406"	34665	3466.4	1748.71	8229.408	-180.287	1490	NA
"1407"	34683	3468.2	-2488.799	1137.92	-8.489	1491	NA
"1408"	34995	3499.4	3468.222	5631.01	-113.629	1492	NA
"1409"	36046	3604.5	-2544.623	1072.916	-6.997	1493	NA
"1410"	34714	3471.3	-2528.841	1086.205	-45.39	1494	NA
"1411"	34754	3475.3	-2563.563	919.461	-6.82	1495	NA
"1412"	34795	3479.4	304.833	8229.294	-160.535	1496	NA
"1413"	34742	3474.1	1807.028	8220.583	-149.194	1497	NA
"1414"	34814	3481.3	-2632.519	735.18	-2.468	1498	NA
"1415"	34774	3477.3	1801.137	8246.972	-173.711	1499	NA
"1416"	34789	3478.8	1759.262	8243.252	-162.18	1500	NA
"1417"	34801	3480	1734.589	8251.332	-161.748	1501	NA
"1418"	34832	3483.1	220.715	8223.525	-161.121	1502	NA
