"frame_number"	"time_in_deciseconds"	"X"	"Y"	"Z"	"ID"	"distance"
"453"	9355	935.4	3578.665	1553.811	-26.63	787	NA
"454"	9436	943.5	3705.501	1651.913	-42.09	788	NA
"455"	9491	949	3782.779	1723.362	-31.59	796	NA
"456"	9501	950	1182.726	-483.14	136.306	825	NA
"457"	9501	950	1122.868	-459.933	129.743	826	NA
"458"	9509	950.8	3816.62	1745.794	-34.783	828	NA
"459"	9526	952.5	3233.128	2001.075	-41.918	832	NA
"460"	9538	953.7	3863.419	1782.299	-35.783	837	NA
"461"	9568	956.7	3904.138	1832.118	-39.722	838	NA
"462"	9587	958.6	3927.244	1851.26	-46.771	839	NA
"463"	9617	961.6	3970.643	1887.727	-47.267	840	NA
"464"	9619	961.8	3233.292	2001.231	-41.72	841	NA
"465"	9628	962.7	3769.174	4970.072	-107.794	851	NA
"466"	9629	962.8	3985.553	1857.25	99.037	853	NA
"467"	9658	965.7	4072.074	1932.588	96.319	854	NA
"468"	9630	962.9	3927.339	1907.008	93.547	855	NA
"469"	9659	965.8	4016.351	1860.519	135.21	856	NA
"470"	9650	964.9	-3125.284	7628.628	-161.941	857	NA
"471"	9832	983.1	4210.343	2196.167	-48.555	861	NA
"472"	9710	970.9	3708.03	5102.755	-108.705	862	NA
"473"	9719	971.8	-3210.27	7538.478	-160.807	863	NA
"474"	9701	970	3716.317	5091.361	-108.237	864	NA
"475"	9797	979.6	3647.163	5209.572	-109.801	865	NA
"476"	9752	975.1	-3253.187	7470.941	-158.283	867	NA
"477"	9798	979.7	-3295.165	7424.314	-158.722	868	NA
"478"	9924	992.3	3552.498	5392.241	-113.609	869	NA
"479"	9805	980.4	3642.009	5217.331	-107.088	871	NA
"480"	9810	980.9	41.526	8262.772	-56.985	877	NA
"481"	9841	984	41.834	8137.471	-65.112	878	NA
"482"	9859	985.8	3233.249	2000.931	-42.067	880	NA
"483"	9841	984	-16.952	8222.923	-61.621	881	NA
"484"	9817	981.6	-3313.164	7405.585	-154.505	882	NA
"485"	9839	983.8	3612.791	5276.273	-112.516	883	NA
"486"	10094	1009.3	4430.134	2625.139	-57.004	884	NA
"487"	9850	984.9	-3317.634	7386.094	-155.936	886	NA
"488"	9862	986.1	3601.344	5303.975	-111.438	887	NA
"489"	9865	986.4	-3318.731	7371.684	-156.099	888	NA
"490"	9897	989.6	-3344.716	7336.606	-156.86	889	NA
"491"	9903	990.2	3561.925	5356.86	-112.744	890	NA
"492"	9933	993.2	-3377.825	7297.277	-156.337	891	NA
"493"	11303	1130.2	2766.41	7389.262	-157.615	892	NA
"494"	9931	993	3557.552	5394.01	-116.265	893	NA
"495"	9936	993.5	3547.598	5414.171	-113.779	894	NA
"496"	9942	994.1	-3384.83	7290.884	-156.891	895	NA
"497"	9999	999.8	-3400.494	7249.551	-154.592	896	NA
"498"	11303	1130.2	3232.422	2000.825	-41.429	897	NA
"499"	10036	1003.5	-3403.326	7215.489	-154.724	898	NA
"500"	10087	1008.6	-3437.5	7170.343	-152.585	899	NA
"501"	10134	1013.3	-3460.686	7132.204	-151.909	900	NA
"502"	10436	1043.5	4524.574	3223.79	-74.286	901	NA
"503"	10251	1025	-3525.201	7001.774	-151.958	904	NA
"504"	10417	1041.6	-3528.792	6933.83	-156.269	905	NA
"505"	10451	1045	-3522.043	6939.526	-148.313	906	NA
"506"	10537	1053.6	4526.75	3226.21	-66.495	907	NA
"507"	10650	1064.9	4532.016	3240.739	-71.121	908	NA
"508"	10849	1084.8	4482.9	3560.428	-81.988	909	NA
"509"	10816	1081.5	4468.148	3522.58	-67.204	910	NA
"510"	10861	1086	4467.177	3565.354	-71.016	911	NA
"511"	11082	1108.1	4257.387	4068.166	-82.649	912	NA
"512"	10996	1099.5	4355.967	3880.917	-76.869	913	NA
"513"	11087	1108.6	4250.58	4082.177	-89.271	914	NA
"514"	11147	1114.6	4176.665	4210.322	-85.425	915	NA
"515"	11200	1119.9	4115.43	4321.915	-89.095	916	NA
"516"	11214	1121.3	4106.937	4343.861	-87.793	917	NA
"517"	11269	1126.8	4055.069	4447.756	-89.056	918	NA
"518"	11301	1130	4014.171	4482.929	-92.515	919	NA
