"frame_number"	"time_in_deciseconds"	"X"	"Y"	"Z"	"ID"	"distance"
"891"	24147	2414.6	-251.15	8214.277	-155.209	961	2.543
"892"	24168	2416.7	-285.783	8211.042	-166.939	962	10.3
"893"	24176	2417.5	-317.614	8217.48	-154.825	963	4.501
"894"	24205	2420.4	-410.269	8221.044	-165.176	964	3.945
"895"	24225	2422.4	-479.575	8221.389	-152.853	966	2.273
"896"	24253	2425.2	-570.836	8231.471	-152.027	967	3.986
"897"	24277	2427.6	-639.466	8233.928	-152.149	968	2.391
"898"	24294	2429.3	1687.682	2081.848	-35.17	969	2.256
"899"	24314	2431.3	1652.578	2066.956	-34.339	970	2.172
"900"	24320	2431.9	-762.289	8239.273	-150.651	971	2.121
"901"	24407	2440.6	-1017.577	8260.898	-147.796	972	3.268
"902"	24424	2442.3	1462.517	2068.489	-34.144	973	3.005
"903"	24435	2443.4	-1093.982	8253.741	-148.582	974	3.989
"904"	24461	2446	3817.669	4821.694	-97.911	975	1.341
"905"	24474	2447.3	3819.354	4825.59	-96.048	976	0.795
"906"	24479	2447.8	-1214.844	8275.693	-145.273	977	3.934
"907"	24480	2447.9	1367.152	2059.643	-33.315	978	1.915
"908"	24495	2449.4	3824.705	4834.513	-96.978	979	1.156
"909"	24513	2451.2	-1323.657	8275.19	-146.071	980	4.4
"910"	24538	2453.7	1263.933	2071.283	-35.38	981	2.124
"911"	24586	2458.5	1184.444	2087.145	-33.669	982	2.955
"912"	24592	2459.1	-1554.558	8266.095	-146.566	983	2.746
"913"	24662	2466.1	-1743.822	8261.317	-142.105	984	4.698
"914"	24664	2466.3	1037.039	2096.077	-33.565	985	3.262
"915"	24686	2468.5	-1812.278	8254.403	-141.122	986	3.303
"916"	24707	2470.6	966.793	2101.531	-32.465	987	1.902
"917"	24717	2471.6	-1914.88	8248.639	-138.646	988	3.59
"918"	24726	2472.5	935.157	2099.148	-33.379	989	1.592
"919"	24751	2475	-1976.931	8231.487	-139.184	990	2.978
"920"	24786	2478.5	-2087.762	8227.952	-137.466	991	2.835
"921"	24796	2479.5	806.502	2087.218	-31.113	992	2.282
"922"	24827	2482.6	-2209.633	8201.763	-136.302	993	1.834
"923"	24863	2486.2	-2305.774	8180.27	-135.722	994	4.775
"924"	24882	2488.1	654.397	2066.262	-32.409	995	1.813
"925"	24894	2489.3	-2392.158	8153.278	-134.947	996	4.263
"926"	24935	2493.4	574.323	2061.952	-29.385	997	0.862
"927"	24986	2498.5	-2630.26	8047.86	-131.82	998	4.874
"928"	24998	2499.7	464.435	2049.398	-30.003	999	1.652
"929"	25092	2509.1	2756.096	2046.473	-30.002	1000	1.061
"930"	25122	2512.1	254	2021.336	-27.293	1001	4.284
"931"	25153	2515.2	2819.646	2063.815	-33.255	1002	2.595
"932"	25172	2517.1	178.211	2029.839	-28.613	1003	1.331
"933"	25185	2518.4	150.776	2024.185	-30.77	1004	4.525
"934"	25216	2521.5	114.181	2041.002	-29.945	1005	1.135
"935"	25279	2527.8	8.557	2060.374	-28.403	1006	1.515
"936"	25321	2532	-71.863	2069.422	-29.335	1007	3.764
"937"	25347	2534.6	-116.279	2081.018	-29.096	1008	1.904
"938"	25367	2536.6	-135.974	2091.71	-30.98	1009	1.554
"939"	25386	2538.5	-157.238	2092.429	-29.96	1010	1.032
"940"	25433	2543.2	-3414.788	7202.81	-128.792	1011	0.769
"941"	25483	2548.2	-319.87	2083.712	-31.143	1012	4.531
"942"	25500	2549.9	-324.632	2086.13	-30.746	1013	3.977
"943"	25510	2550.9	-3472.601	7081.89	-128.071	1014	2.444
"944"	25518	2551.7	3285.985	1967.606	-39.092	1015	0.17
"945"	25535	2553.4	-384.793	2092.825	-31.079	1016	3.418
"946"	25579	2557.8	-3522.164	6981.78	-126.854	1017	2.996
"947"	25601	2560	3106.111	2019.103	-35.243	1018	0.781
"948"	25610	2560.9	-3526.428	6979.903	-125.192	1019	0.226
"949"	25627	2562.6	3095.406	2003.467	-38.493	1020	1.394
"950"	25633	2563.2	-3521.048	6970.976	-116.659	1021	6.534
"951"	25650	2564.9	3287.782	1967.418	-38.976	1022	0.278
"952"	25662	2566.1	3089.923	1981.19	-38.39	1023	2.032
"953"	25706	2570.5	-3512.665	6979.008	-84.699	1024	0.532
"954"	25734	2573.3	3082.407	1919.467	-35.805	1025	2.538
"955"	25763	2576.2	-3501.178	6969.712	-118.924	1026	1.956
"956"	25772	2577.1	-719.472	2122.087	-31.089	1027	2.93
"957"	25804	2580.3	-3507.515	6967.04	-118.095	1028	0.598
"958"	25813	2581.2	-779.916	2126.197	-35.502	1029	5.249
"959"	25837	2583.6	-3503.889	6965.983	-118.678	1030	2.116
"960"	25857	2585.6	-3503.845	6962.961	-117.773	1031	1.072
"961"	25866	2586.5	3286.87	1967.447	-40.651	1032	0.166
"962"	25877	2587.6	-3513.612	6977.245	-126.936	1033	1.939
"963"	25883	2588.2	-3504.878	6986.299	-124.878	1034	3.468
"964"	25910	2590.9	-3516.291	6974.007	-116.839	1035	1.93
"965"	25915	2591.4	3162.275	1816.97	-30.146	1036	0.67
"966"	25924	2592.3	-915.829	2133.794	-31.651	1037	2.219
"967"	25933	2593.2	3286.886	1967.872	-39.353	1038	0.382
"968"	25935	2593.4	-937.177	2136.97	-32.142	1039	2.502
"969"	25953	2595.2	2336.453	2082.367	-35.092	1040	4.564
"970"	25953	2595.2	3195.087	1804.764	-27.046	1041	7.301
"971"	25955	2595.4	-3512.75	6994.886	-127.111	1042	6.312
"972"	26000	2599.9	3287.739	1968.373	-37.71	1043	0.156
"973"	26010	2600.9	3204.399	1835.539	-30.205	1044	1.281
"974"	26077	2607.6	3182.843	1793.669	-32.885	1045	0.744
"975"	26086	2608.5	-3468.797	7087.538	-127.907	1046	3.605
"976"	26093	2609.2	3177.399	1796.32	-31.369	1047	1.346
"977"	26137	2613.6	2621.42	2062.063	-37.017	1048	2.2
"978"	26147	2614.6	-3477.153	7076.823	-129.355	1049	3.613
"979"	26157	2615.6	2626.952	2059.984	-30.271	1050	4.13
"980"	26189	2618.8	2522.484	2154.587	-46.264	1051	0.334
"981"	26190	2618.9	-3499.621	7052.244	-127.58	1052	1.541
"982"	26194	2619.3	2523.289	2153.011	-47.081	1053	0.506
"983"	26209	2620.8	2524.129	2153.08	-41.141	1054	0.373
"984"	26236	2623.5	-3498.081	7020.442	-126.098	1055	1.94
"985"	26249	2624.8	3096.344	1829.785	-32.043	1056	0.692
"986"	26295	2629.4	-3470.827	7047.902	-88.418	1057	2.07
"987"	26388	2638.7	-3467.533	7103.062	-89.374	1058	1.277
"988"	26402	2640.1	-3466.549	7107.123	-89.457	1059	0.879
"989"	26427	2642.6	3061.56	1928.657	-35.879	1060	1.117
"990"	26451	2645	-3440.95	7135.778	-90.796	1061	2.493
"991"	26468	2646.7	-3444.359	7144.565	-128.839	1062	0.431
"992"	26537	2653.6	3028.965	1894.539	-34.124	1063	1.832
"993"	26594	2659.3	2979.373	1884.047	-32.69	1064	3.428
"994"	26597	2659.6	3095.706	2088.233	-38.614	1065	0.57
"995"	26675	2667.4	2912.164	1856.023	-29.942	1066	5.783
"996"	26708	2670.7	2055.971	2121.412	-35.733	1067	2.329
"997"	26713	2671.2	2061.837	2121.905	-35.019	1068	4.03
"998"	26732	2673.1	2079.892	2101.301	-36.361	1069	0.75
"999"	26808	2680.7	1945.38	2088.594	-35.707	1071	1.595
"1000"	26816	2681.5	2787.638	1839.614	-29.412	1073	1.682
"1001"	26833	2683.2	2617.814	2058.566	-30.68	1074	9.935
"1002"	26852	2685.1	2585.664	2074.817	-38.105	1075	1.211
"1003"	26861	2686	1871.207	2080.555	-35.739	1076	0.761
"1004"	26896	2689.5	1799.754	2102.471	-36.173	1077	1.166
"1005"	26954	2695.3	1702.075	2087.094	-36.525	1078	1.754
"1006"	27014	2701.3	2323.971	2089.056	-61.886	1079	30.579
"1007"	27029	2702.8	1547.755	2083.375	-35.608	1080	4.193
"1008"	27061	2706	2359.694	2057.156	66.683	1081	2.306
"1009"	27072	2707.1	2345.25	2071.187	23.185	1082	1.946
"1010"	27073	2707.2	2719.273	2013.702	-37.294	1083	1.463
"1011"	27077	2707.6	2342.544	2102.117	-37.784	1084	3.104
"1012"	27084	2708.3	1407.9	2066.179	-33.23	1085	1.356
"1013"	27152	2715.1	1257.861	2068.596	-34.86	1086	2.386
"1014"	27152	2715.1	2615.073	2059.764	-33.077	1087	4.16
"1015"	27154	2715.3	3286.083	1966.817	-40.271	1088	0.483
"1016"	27163	2716.2	2185.591	2089.467	-37.865	1089	2.809
"1017"	27193	2719.2	1158.358	2095.244	-34.895	1090	1.549
"1018"	27215	2721.4	2537.808	2060.662	-34.275	1091	0.911
"1019"	27230	2722.9	2535.005	2118.928	46.26	1092	1.34
"1020"	27241	2724	2026.635	2096.941	-37.467	1093	3.551
"1021"	27274	2727.3	2425.54	2047.79	-85.952	1094	0.34
"1022"	27315	2731.4	2373.601	2090.398	-34.917	1095	2.2
"1023"	27332	2733.1	2345.752	2091.337	-35.728	1096	14.35
"1024"	27336	2733.5	838.992	2089.649	-32.397	1097	4.665
"1025"	27342	2734.1	3286.12	1966.391	-38.703	1098	0.024
"1026"	27414	2741.3	650.267	2067.488	-32.704	1099	5.09
"1027"	27426	2742.5	2234.917	1993.645	-34.97	1100	1.113
"1028"	27453	2745.2	3285.697	1966.31	-40.124	1101	0.13
"1029"	27568	2756.7	1963.18	2084.756	-34.704	1102	1.017
"1030"	27617	2761.6	3284.877	1965.698	-39.715	1103	0.166
"1031"	27664	2766.3	100.648	2050.538	-30.879	1104	2.382
"1032"	27706	2770.5	1760.62	2095.894	-28.497	1105	2.729
"1033"	27728	2772.7	-34.396	2062.297	-31.323	1106	2.091
"1034"	27786	2778.5	-175.658	2084.891	-31.894	1107	5.095
"1035"	27788	2778.7	2019.535	2045.596	-36.009	1108	4.79
"1036"	27795	2779.4	-198.812	2089.452	-32.221	1109	2.357
"1037"	27798	2779.7	3284.423	1965.192	-40.077	1110	0.221
"1038"	27814	2781.3	1595.991	2089.774	-31.937	1111	2.159
"1039"	27840	2783.9	1553.904	2081.146	-34.108	1112	3.104
"1040"	27859	2785.8	1828.215	2037.568	-35.28	1113	2.718
"1041"	27898	2789.7	-436.132	2096.798	-32.755	1114	1.086
"1042"	27925	2792.4	-487.842	2096.008	-31.787	1115	3.423
"1043"	27969	2796.8	1332.64	2057.432	-33.367	1116	1.862
"1044"	27979	2797.8	-616.947	2104.949	-31.582	1117	3.496
"1045"	28010	2800.9	375.856	-1582.678	36.376	1118	2.32
"1046"	28045	2804.4	-761.281	2132.717	-33.049	1119	2.365
"1047"	28058	2805.7	1180.787	2088.285	-33.129	1120	0.944
"1048"	28060	2805.9	-788.318	2128.204	-31.299	1121	1.457
"1049"	28091	2809	437.878	-1510.212	37.257	1122	1.484
"1050"	28100	2809.9	-843.703	2156.72	-33.933	1123	0.745
"1051"	28124	2812.3	3283.696	1967.824	-39.467	1124	0.11
"1052"	28126	2812.5	473.557	-1483.121	37.369	1125	3.344
"1053"	28142	2814.1	1059.663	2074.974	-33.3	1126	1.572
"1054"	28144	2814.3	-956.804	2141.825	-34.582	1127	0.671
"1055"	28147	2814.6	500.138	-1457.417	34.119	1128	3.049
"1056"	28186	2818.5	974.15	2085.653	-32.336	1129	1.219
"1057"	28193	2819.2	554.839	-1378.97	32.969	1130	0.763
"1058"	28234	2823.3	871.289	2085.918	-32.166	1131	1.455
"1059"	28270	2826.9	798.596	2083.703	-33.181	1132	2.357
"1060"	28298	2829.7	698.535	-1243.037	32.809	1133	0.523
"1061"	28325	2832.4	729.747	-1219.435	32.922	1134	3.262
"1062"	28336	2833.5	695.425	2064.57	-30.721	1135	2.329
"1063"	28368	2836.7	784.629	-1150.133	29.549	1136	1.318
"1064"	28415	2841.4	654.216	2093.259	-33.509	1137	0.849
"1065"	28441	2844	642.231	2083.693	-32.068	1138	2.504
"1066"	28453	2845.2	856.606	-997.616	25.649	1139	5.875
"1067"	28504	2850.3	530.836	2065.421	-30.766	1140	3.275
"1068"	28559	2855.8	933.863	-839.129	22.767	1141	5.234
"1069"	28582	2858.1	958.468	-792.939	22.635	1142	2.498
"1070"	28628	2862.7	1015.735	-715.292	21.504	1143	2.541
"1071"	28649	2864.8	306.027	2016.995	-27.898	1144	3.451
"1072"	28667	2866.6	1059.82	-645.127	17.8	1145	0.821
"1073"	28685	2868.4	231.179	2027.728	-28.019	1146	0.988
"1074"	28724	2872.3	150.672	2033.701	-28.163	1147	1.819
"1075"	28735	2873.4	-2157.737	1628.32	-17.358	1148	3.72
"1076"	28753	2875.2	96.315	2038.845	-28.756	1149	1.574
"1077"	28781	2878	1148.281	-472.137	15.82	1150	2.555
"1078"	28791	2879	36.416	2054.032	-30.905	1151	3.344
"1079"	28817	2881.6	1182.505	-404.282	16.037	1152	3.839
"1080"	28845	2884.4	-51.38	2059.445	-31.502	1153	0.762
"1081"	28846	2884.5	1218.527	-345.776	13.229	1154	0.662
"1082"	28872	2887.1	1242.257	-299.938	13.361	1155	0.777
"1083"	28961	2896	-253.339	2088.9	-31.976	1156	2.763
"1084"	29061	2906	1416.752	66.734	1.565	1157	0.911
"1085"	29061	2906	1417.025	64.511	6.301	1158	1.142
"1086"	29069	2906.8	-429.847	2096.891	-30.608	1159	1.653
"1087"	29094	2909.3	1453.756	101.739	8.794	1160	1.179
"1088"	29103	2910.2	-494.67	2089.853	-29.85	1161	1.098
"1089"	29139	2913.8	-578.212	2092.589	-30.506	1162	2.215
"1090"	29148	2914.7	3795.51	4834.408	-100.791	1163	3.29
"1091"	29155	2915.4	1526.73	193.929	6.696	1164	1.387
"1092"	29163	2916.2	-3614.102	6590.44	-70.222	1165	2.276
"1093"	29178	2917.7	-652.595	2107.832	-31.048	1166	2.322
"1094"	29203	2920.2	2713.499	2078.202	-52.073	1167	4.959
"1095"	29235	2923.4	-760.125	2125.47	-31.195	1168	2.013
"1096"	29286	2928.5	-858.049	2142.581	-32.291	1169	2.078
"1097"	29295	2929.4	1679.324	417.426	3.869	1170	3.681
"1098"	29335	2933.4	1738.035	476.971	3.004	1171	1.2
"1099"	29361	2936	1769.136	510.532	2.795	1172	2.676
"1100"	29367	2936.6	3175.946	1338.868	-20.408	1173	0.257
"1101"	29398	2939.7	3208.276	1364.966	-24.572	1174	2.52
"1102"	29400	2939.9	1829.663	560.117	1.6	1175	5.058
"1103"	29440	2943.9	1892.508	621.732	1.405	1176	8.524
"1104"	29458	2945.7	1906.396	634.786	2.151	1177	2.002
"1105"	29478	2947.7	-1051.754	2143.008	-32.212	1178	2.879
"1106"	29490	2948.9	1964.767	666.041	-0.993	1179	2.403
"1107"	29522	2952.1	2017.117	693.943	-2.783	1180	2.172
"1108"	29522	2952.1	3240.926	1360.251	-17.522	1181	5.86
"1109"	29551	2955	-1183.465	2086.311	-31.274	1182	2.793
"1110"	29598	2959.7	2133.415	779.518	-4.361	1183	3.46
"1111"	29618	2961.7	2158.874	792.223	-3.714	1184	2.986
"1112"	29652	2965.1	2209.762	832.476	-4.364	1185	0.324
"1113"	29720	2971.9	-1474.944	2015.468	-31.022	1186	1.037
"1114"	29728	2972.7	3530.301	1526.924	-25.268	1187	1.006
"1115"	29740	2973.9	2343.507	942.464	-6.881	1188	2.243
"1116"	29785	2978.4	3117.097	1975.86	-37.128	1189	0.338
"1117"	29805	2980.4	2458.183	1000.917	-10.187	1190	1.788
"1118"	29859	2985.8	2598.091	1968.805	-37.707	1191	2.658
"1119"	29875	2987.4	-23.07	2059.888	-31.445	1192	1.842
"1120"	29884	2988.3	-39.01	2066.583	-31.985	1193	1.19
"1121"	29954	2995.3	2729.294	1151.877	-17.213	1194	3.578
"1122"	29971	2997	2521.612	2012.441	-34.303	1195	1.256
"1123"	29990	2998.9	2796.291	1157.649	-18.939	1196	3.292
"1124"	29991	2999	-1942.673	1796.678	-25.98	1197	1.99
"1125"	30024	3002.3	2432.455	1978.71	-35.238	1198	1.277
"1126"	30061	3006	2362.216	1948.071	-31.56	1199	3.467
"1127"	30071	3007	2924.168	1228.618	-13.04	1201	2.164
"1128"	30081	3008	2320.954	1933.972	-33.55	1202	1.898
"1129"	30090	3008.9	3955.141	1876.735	-32.772	1203	1.108
"1130"	30091	3009	2931.663	1235.519	-17.797	1204	0.345
"1131"	30133	3013.2	4004.548	1937.187	-34.891	1205	1.579
"1132"	30151	3015	4028.459	1956.839	-36.228	1206	3.932
"1133"	30162	3016.1	4040.602	1976.197	-34.976	1207	1.734
"1134"	30186	3018.5	-310.684	2094.476	-30.004	1208	1.582
"1135"	30203	3020.2	4088.46	2035.611	-39.435	1209	3.346
"1136"	30218	3021.7	3121.697	1334.614	-23.017	1210	2.047
"1137"	30225	3022.4	2083.29	1994.551	-34.801	1211	1.952
"1138"	30283	3028.2	4176.287	2140.41	-39.144	1212	2.647
"1139"	30348	3034.7	3357.42	1447.232	-21.178	1213	3.816
"1140"	30380	3037.9	1845.092	2120.042	-35.893	1214	2.153
"1141"	30409	3040.8	4299.146	2346.548	-46.875	1215	5.422
"1142"	30414	3041.3	3452.756	1487.61	-21.337	1216	1.904
"1143"	30424	3042.3	-773.006	2131.592	-32.606	1217	2.026
"1144"	30435	3043.4	3093.413	2085.792	-43.953	1218	0.173
"1145"	30518	3051.7	3629.902	1610.278	-29.401	1219	2.828
"1146"	30578	3057.7	1554.381	2092.544	-35.839	1220	2.868
"1147"	30583	3058.2	4418.516	2625.623	-50.616	1221	4.989
"1148"	30634	3063.3	2273.168	2036.136	-36.961	1222	1.272
"1149"	30650	3064.9	1454.256	2066.763	-34.427	1223	3.01
"1150"	30721	3072	1345.022	2061.173	-34.478	1224	0.713
"1151"	30766	3076.5	3956.709	1929.993	-34.476	1225	1.632
"1152"	30776	3077.5	-3423.094	7159.743	-89.828	1226	0.979
"1153"	30777	3077.6	1268.569	2057.801	-34.073	1227	1.203
"1154"	30791	3079	-3436.422	7143.273	-131.582	1228	0.689
"1155"	30821	3082	4517.109	3039.634	-57.795	1229	1.08
"1156"	30831	3083	-3439.094	7114.926	-134.258	1230	5.667
"1157"	30875	3087.4	-3476.967	7096.884	-134.015	1231	1.301
"1158"	30888	3088.7	4131.787	2116.265	-41.499	1232	4.132
"1159"	30918	3091.7	4164.301	2157.542	-41.078	1233	4.193
"1160"	30955	3095.4	4209.389	2223.931	-43.108	1234	2.465
"1161"	30958	3095.7	-3471.296	7038.772	-120.916	1235	5.133
"1162"	31031	3103	4532.696	3424.927	-63.898	1236	1.185
"1163"	31039	3103.8	3129.48	1991.683	-32.214	1237	2.12
"1164"	31041	3104	-3498.215	7003.082	-126.185	1238	0.839
"1165"	31046	3104.5	4306.662	2385.33	-47.072	1239	0.214
"1166"	31084	3108.3	4342.495	2462.825	-49.387	1241	0.662
"1167"	31115	3111.4	2028.678	2107.469	-35.436	1242	2.395
"1168"	31124	3112.3	2031.802	2114.311	-36.561	1243	0.145
"1169"	31128	3112.7	2029.077	2112.934	-36.597	1244	1.378
"1170"	31166	3116.5	4472.964	3633.175	-68.335	1246	0.57
"1171"	31168	3116.7	2093.419	8059.72	-144.397	1247	2.237
"1172"	31173	3117.2	2074.596	8066.952	-145.643	1248	1.281
"1173"	31178	3117.7	2058.113	8072.305	-144.849	1250	0.523
"1174"	31186	3118.5	2040.431	8088.318	-143.999	1251	7.977
"1175"	31193	3119.2	2022.229	8102.024	-143.022	1252	2.816
"1176"	31195	3119.4	3282.334	1974.221	-41.151	1253	0.033
"1177"	31201	3120	2013.864	8113.945	-168.815	1254	3.313
"1178"	31207	3120.6	4433.37	2712.094	-53.055	1255	0.77
"1179"	31207	3120.6	1997.524	8110.551	-173.782	1256	13.587
"1180"	31208	3120.7	4454.296	3692.53	-69.73	1257	2.141
"1181"	31213	3121.2	1970.498	8122.747	-144.291	1258	1.567
"1182"	31220	3121.9	3282.352	1974.19	-41.108	1259	0.165
"1183"	31224	3122.3	1940.473	8150.105	-179.414	1260	4.58
"1184"	31233	3123.2	1917.031	8163.753	-143.946	1261	1.682
"1185"	31256	3125.5	4460.475	2810.443	-54.814	1262	3.457
"1186"	31272	3127.1	4410.571	3745.696	-71.248	1263	1.673
"1187"	31275	3127.4	1795.894	8205.709	-143.918	1264	5.357
"1188"	31283	3128.2	1777.422	8223.396	-143.375	1265	9.085
"1189"	31288	3128.7	1760.745	8228.359	-145.411	1266	0.773
"1190"	31295	3129.4	2190.272	2115.576	-37.5	1267	2.129
"1191"	31300	3129.9	-2108.388	1569.933	-28.627	1268	0.536
"1192"	31328	3132.7	3282.751	1974.711	-41.562	1269	0.163
"1193"	31328	3132.7	4491.605	2958.699	-55.963	1270	1.211
"1194"	31329	3132.8	1657.782	8263.499	-171.039	1271	11.044
"1195"	31334	3133.3	1641.869	8261.058	-142.89	1272	0.515
"1196"	31354	3135.3	1587.482	2097.427	-34.644	1273	2.933
"1197"	31358	3135.7	2246.973	2100.45	-34.967	1274	2.812
"1198"	31368	3136.7	4496.782	3054.148	-58.752	1275	1.103
"1199"	31387	3138.6	4494.887	3095.233	-58.341	1276	3.131
"1200"	31397	3139.6	2286.584	2094.937	-34.768	1277	3.218
"1201"	31409	3140.8	1468.949	8254.181	-142.161	1278	3.381
"1202"	31439	3143.8	1373.422	8258.675	-141.596	1279	3.029
"1203"	31444	3144.3	1359.059	8263.499	-142.33	1280	1.133
"1204"	31458	3145.7	2328.479	2073.721	-13.932	1281	0.926
"1205"	31467	3146.6	2319.153	2104.436	-35.739	1283	1.557
"1206"	31473	3147.2	4488.507	3266.35	-61.602	1284	3.995
"1207"	31501	3150	1177.08	8247.864	-141.834	1286	3.185
"1208"	31509	3150.8	4481.878	3358.212	-62.502	1287	1.198
"1209"	31519	3151.8	1125.764	8250.684	-142.302	1288	1.616
"1210"	31537	3153.6	4264.473	4107.767	-79.555	1289	0.892
"1211"	31543	3154.2	2228.719	2138.186	-39.495	1291	7.543
"1212"	31558	3155.7	4464.536	3468.163	-63.888	1292	4.575
"1213"	31570	3156.9	4226.666	4147.131	-79.838	1293	0.425
"1214"	31573	3157.2	4462.293	3498.19	-64.853	1294	3.554
"1215"	31626	3162.5	4462.095	3605.46	-67.675	1296	2.096
"1216"	31649	3164.8	3282.147	1974.446	-41.179	1297	0.101
"1217"	31709	3170.8	4435.176	3742.155	-71.398	1298	3.152
"1218"	31734	3173.3	2011.48	2115.022	-35.688	1300	2.263
"1219"	31738	3173.7	2698.358	2062.946	-48.373	1301	0.837
"1220"	31859	3185.8	1824.094	2106.87	-38.724	1302	4.821
"1221"	31966	3196.5	3847.323	4787.533	-94.961	1303	1.063
"1222"	31981	3198	3835.905	4812.417	-95.196	1304	2.928
"1223"	31991	3199	-205.093	8227.567	-158.385	1305	3.582
"1224"	32028	3202.7	4150.099	4269.767	-83.22	1306	1.874
"1225"	32080	3207.9	3323.887	1936.965	-33.63	1307	0.779
"1226"	32122	3212.1	3281.963	1975.004	-41.767	1308	0.181
"1227"	32146	3214.5	3683.218	5093.85	-101.813	1309	0.734
"1228"	32198	3219.7	3959.585	4551.397	-89.122	1310	0.459
"1229"	32212	3221.1	3636.115	5209.008	-102.014	1311	3.033
"1230"	32234	3223.3	3614.452	5247.041	-98.638	1312	0.655
"1231"	32309	3230.8	3547.742	5384.718	-106.676	1314	12.792
"1232"	32331	3233	3875.875	4704.972	-93.315	1315	2.73
"1233"	32340	3233.9	3534.251	5446.314	-106.739	1316	1.707
"1234"	32347	3234.6	3282.456	1975.953	-41.368	1317	0.17
"1235"	32372	3237.1	3255.326	1811.689	-30.346	1318	0.332
"1236"	32386	3238.5	3281.922	1975.329	-41.24	1319	0.091
"1237"	32413	3241.2	3819.925	4777.932	-104.397	1320	2.42
"1238"	32449	3244.8	3477.846	5587.064	-113.125	1321	1.953
"1239"	32453	3245.2	3841.796	4748.427	-96.77	1322	1.174
"1240"	32478	3247.7	3460.055	5636.982	-141.073	1323	2.177
"1241"	32488	3248.7	3241.741	1869.519	-27.441	1324	0.885
"1242"	32497	3249.6	3445.222	5684.967	-116.23	1325	4.356
"1243"	32507	3250.6	3257.573	1863.858	-31.562	1326	0.692
"1244"	32538	3253.7	3420.709	5772.388	-117.636	1327	14.668
"1245"	32543	3254.2	3285.686	1862.48	-29.165	1328	1.236
"1246"	32576	3257.5	3387.418	5860.198	-120.326	1329	1.54
"1247"	32584	3258.3	3282.358	1974.683	-41.427	1330	0.023
"1248"	32614	3261.3	3801.051	4846.429	-98.526	1331	0.424
"1249"	32703	3270.2	3733.138	4972.81	-97.391	1332	0.609
"1250"	32766	3276.5	3683.784	5074.859	-102.011	1333	2.101
"1251"	32775	3277.4	-726.529	-2024.295	49.206	1334	3.014
"1252"	32783	3278.2	3277.084	6263.89	-131.668	1335	6.964
"1253"	32784	3278.3	3674.399	5097.512	-101.666	1336	3.374
"1254"	32787	3278.6	3281.92	1973.073	-49.531	1337	0.047
"1255"	32814	3281.3	3657.713	5148.382	-103.049	1339	0.692
"1256"	32815	3281.4	3266.983	6312.229	-144.684	1340	2.341
"1257"	32835	3283.4	3281.542	1974.168	-42.455	1341	0.058
"1258"	32840	3283.9	3242.494	6372.287	-134.775	1342	2.118
"1259"	32853	3285.2	3236.626	6394.25	-143.174	1343	3.179
"1260"	32904	3290.3	3197.604	6470.301	-142.076	1344	6.186
"1261"	32905	3290.4	3302.189	1964.469	-32.174	1345	0.592
"1262"	32929	3292.8	3211.916	6491.713	-146.619	1346	6.55
"1263"	32948	3294.7	3201.095	6525.445	-145.471	1347	1.388
"1264"	33001	3300	3149.883	6628.769	-145.546	1348	0.697
"1265"	33038	3303.7	3132.318	6695.977	-145.602	1349	0.907
"1266"	33116	3311.5	3435.419	5733.626	-141.561	1350	2.304
"1267"	33136	3313.5	3056.057	6889.841	-146.32	1351	1.959
"1268"	33146	3314.5	3403.432	5804.37	-124.057	1352	15.985
"1269"	33155	3315.4	3304.055	1995.313	-32.423	1353	0.113
"1270"	33186	3318.5	3298.324	1994.167	-29.762	1354	0.532
"1271"	33186	3318.5	3020.888	6986.956	-144.814	1355	1.347
"1272"	33224	3322.3	2992.781	7061.273	-146.265	1356	2.907
"1273"	33227	3322.6	3307.303	1998.377	-35.196	1357	0.306
"1274"	33233	3323.2	3360.621	5976.296	-141.215	1358	1.158
"1275"	33241	3324	-3370.968	7239.148	-123.601	1359	10.182
"1276"	33246	3324.5	3355.914	6000.732	-142.261	1360	2.587
"1277"	33246	3324.5	-3369.596	7236.53	-123.646	1361	10.434
"1278"	33248	3324.7	3312.456	2012.759	-38.595	1362	1.098
"1279"	33270	3326.9	2670.025	2059.751	-34.623	1363	0.727
"1280"	33270	3326.9	3329.331	6062.092	-129.008	1364	10.914
"1281"	33285	3328.4	2932.192	7154.497	-145.056	1365	3.638
"1282"	33287	3328.6	3327.822	6092.376	-144.516	1366	2.632
"1283"	33313	3331.2	2883.22	7209.692	-146.034	1367	2.293
"1284"	33319	3331.8	3315.184	2020.564	-33.481	1368	0.38
"1285"	33319	3331.8	-3376.454	7224.891	-122.978	1369	8.672
"1286"	33322	3332.1	-3375.418	7234.436	-97.251	1370	10.411
"1287"	33324	3332.3	3305.221	6170.231	-144.048	1371	3.351
"1288"	33345	3334.4	2626.83	2043.079	-31.469	1372	0.476
"1289"	33352	3335.1	-3387.22	7235.279	-138.115	1373	0.257
"1290"	33362	3336.1	3283.344	6254.759	-145.041	1374	3.278
"1291"	33366	3336.5	2811.382	7309.675	-144.147	1375	3.426
"1292"	33372	3337.1	-3383.93	7233.273	-126.832	1376	3.509
"1293"	33373	3337.2	3309.326	2056.962	-34.472	1377	1.968
"1294"	33378	3337.7	-2059.611	1657.035	-19.597	1378	1.849
"1295"	33395	3339.4	3272.357	6287.272	-143.003	1379	2.272
