"frame_number"	"time_in_deciseconds"	"X"	"Y"	"Z"	"ID"	"distance"
"92"	6557	655.6	3176.584	1921.649	-39.415	94	NA
"93"	945	94.4	-1057.627	6737.325	-150.294	95	NA
"94"	966	96.5	3654.863	5117.22	-117.253	96	NA
"95"	970	96.9	3691.97	5150.528	-113.476	97	NA
"96"	985	98.4	3691.17	5150.538	-113.623	98	NA
"97"	991	99	3653.673	5119.394	-111.951	99	NA
"98"	1011	101	3653.709	5119.376	-111.896	100	NA
"99"	1023	102.2	1094.3	-534.197	10.069	101	NA
"100"	1036	103.5	3764.159	1725.121	-31.387	102	NA
"101"	1027	102.6	3766.939	1733.912	-35.257	103	NA
"102"	1062	106.1	4108.066	4356.825	-91.353	104	NA
"103"	1079	107.8	3782.893	1751.212	-36.751	105	NA
"104"	1121	112	4026.019	4488.287	-92.45	106	NA
"105"	1101	110	3785.597	1758.93	-38.043	107	NA
"106"	1102	110.1	-1057.507	6737.051	-150.639	108	NA
"107"	1115	111.4	3691.575	5150.498	-113.338	109	NA
"108"	1115	111.4	3653.375	5119.6	-113.005	110	NA
"109"	1120	111.9	3653.716	5119.206	-111.865	111	NA
"110"	1127	112.6	-1057.527	6737.037	-150.792	112	NA
"111"	1131	113	4020.749	4507.777	-93.356	113	NA
"112"	1148	114.7	3997.781	4540.162	-93.508	114	NA
"113"	1175	117.4	3972.831	4600.24	-96.567	115	NA
"114"	1188	118.7	2928.867	7161.97	-152.243	116	NA
"115"	1202	120.1	3950.275	4647.3	-96.045	117	NA
"116"	2213	221.2	1176.16	8268.951	-175.256	118	NA
"117"	1207	120.6	3946.554	4657.27	-97.46	119	NA
"118"	1226	122.5	3919.687	4700.769	-96.674	120	NA
"119"	1262	126.1	3874.523	4784.855	-102.134	121	NA
"120"	1296	129.5	3824.201	4849.921	-102.654	122	NA
"121"	1303	130.2	3691.072	5151.044	-114.294	123	NA
"122"	1317	131.6	3797.641	4893.83	-101.471	124	NA
"123"	1327	132.6	3654.539	5119.753	-112.038	125	NA
"124"	1336	133.5	3654.529	5119.804	-112.04	126	NA
"125"	1340	133.9	3768.161	4927.743	-102.937	127	NA
"126"	1340	133.9	3655.022	5119.739	-111.484	128	NA
"127"	1350	134.9	3691.837	5150.553	-113.378	129	NA
"128"	1365	136.4	3735.481	4984.927	-99.721	130	NA
"129"	1378	137.7	3735.947	5016.034	-107.121	131	NA
"130"	1388	138.7	3733.864	5036.519	-109.918	132	NA
"131"	1404	140.3	3717.03	5083.366	-105.006	133	NA
"132"	1430	142.9	3715.199	5110.413	-118.639	134	NA
"133"	1456	145.5	3650.417	5133.268	-102.147	135	NA
"134"	1486	148.5	3638.517	5232.237	-109.6	136	NA
"135"	1592	159.1	3691.24	5149.689	-114.83	137	NA
"136"	1530	152.9	3583.832	5326.539	-110.781	138	NA
"137"	1504	150.3	-1057.526	6737.181	-150.52	139	NA
"138"	1562	156.1	3542.737	5399.722	-113.71	140	NA
"139"	1565	156.4	-1057.548	6737.234	-150.493	141	NA
"140"	1929	192.8	3306.034	6200.855	-138.425	142	NA
"141"	1598	159.7	3691.053	5149.705	-115.189	143	NA
"142"	1602	160.1	4252.555	2293.07	-50.873	144	NA
"143"	1615	161.4	3692.211	5149.881	-113.312	145	NA
"144"	1618	161.7	3691.004	5149.669	-115.2	146	NA
"145"	1621	162	3682.718	5149.278	-129.092	147	NA
"146"	1624	162.3	3681.093	5148.754	-130.979	148	NA
"147"	1631	163	3691.951	5150.197	-114.143	149	NA
"148"	1629	162.8	4267.51	2331.297	-52.105	150	NA
"149"	1634	163.3	3686.703	5149.126	-121.83	151	NA
"150"	3172	317.1	3539.704	5411.049	-114.164	152	NA
"151"	2301	230	3663.502	5205.324	-115.863	153	NA
"152"	1686	168.5	4305.165	2396.827	-53.819	154	NA
"153"	1684	168.3	-1057.513	6737.386	-149.945	155	NA
"154"	1712	171.1	4323.974	2433.794	-54.242	156	NA
"155"	1791	179	-1057.576	6737.347	-150.221	157	NA
"156"	1841	184	4385.604	2558.156	-55.412	158	NA
"157"	1904	190.3	4408.059	2611.572	-58.12	159	NA
"158"	2473	247.2	2808.714	7356.036	-163.153	160	NA
"159"	1984	198.3	4457.197	2689.999	-58.931	161	NA
"160"	2019	201.8	4466.512	2737.562	-59.804	162	NA
"161"	2094	209.3	4489.786	2835.527	-60.62	163	NA
"162"	2110	210.9	4495.23	2866.448	-58.805	164	NA
"163"	2200	219.9	4498.855	2970.36	-60.169	165	NA
"164"	2268	226.7	4506.615	3059.533	-65.856	166	NA
"165"	2239	223.8	1092.388	-534.155	9.989	167	NA
"166"	2320	231.9	4504.249	3137.395	-64.269	168	NA
"167"	2293	229.2	3691.917	5149.747	-113.422	169	NA
"168"	2882	288.1	3667.551	5217.55	-109.576	170	NA
"169"	2308	230.7	3686.547	5149.024	-121.718	171	NA
"170"	2335	233.4	4502.722	3153.937	-65.962	172	NA
"171"	2355	235.4	4503.354	3187.234	-66.683	173	NA
"172"	2389	238.8	4502.391	3233.68	-64.482	174	NA
"173"	2427	242.6	4495.014	3282.897	-69.494	175	NA
"174"	2455	245.4	4504.683	3330.153	-64.942	176	NA
"175"	2527	252.6	4494.089	3402.187	-70.694	177	NA
"176"	2520	251.9	2736.93	7448.263	-164.272	178	NA
"177"	2680	267.9	4444.798	3610.625	-69.237	179	NA
"178"	2557	255.6	2669.764	7513.835	-166.217	180	NA
"179"	2563	256.2	4311.858	3995.039	-85.286	181	NA
"180"	2574	257.3	2648.647	7546.23	-167.59	182	NA
"181"	2630	262.9	2570.28	7648.349	-170.849	183	NA
"182"	2609	260.8	4473.466	3514.657	-68.058	184	NA
"183"	2646	264.5	-1057.378	6736.917	-150.762	185	NA
"184"	2657	265.6	2533.267	7690.533	-171.986	186	NA
"185"	2677	267.6	-1363.279	8257.102	-173.535	187	NA
"186"	2690	268.9	4443.738	3625.471	-70.218	188	NA
"187"	2712	271.1	4435.254	3652.357	-71.191	189	NA
"188"	2719	271.8	4432.072	3666.197	-71.06	190	NA
"189"	2741	274	-3565.366	6866.143	-138.722	191	NA
"190"	2724	272.3	4432.798	3675.846	-67.477	192	NA
"191"	2728	272.7	-1263.55	8236.825	-171.817	193	NA
"192"	2730	272.9	4425.256	3680.775	-72.953	194	NA
"193"	2745	274.4	4413.404	3697.42	-71.614	195	NA
"194"	2747	274.6	2401.462	7811.55	-172.516	196	NA
"195"	2755	275.4	-1057.002	6736.765	-150.788	197	NA
"196"	2758	275.7	4411.679	3715.862	-72.716	198	NA
"197"	2766	276.5	-3567.25	6861.027	-136.524	199	NA
"198"	2770	276.9	4411.089	3730.966	-73.191	200	NA
"199"	2777	277.6	4407.867	3742.895	-71.457	201	NA
"200"	2797	279.6	4396.456	3769.985	-73.711	202	NA
"201"	2820	281.9	4385.82	3796.993	-73.746	203	NA
"202"	2829	282.8	4376.75	3805.38	-75.356	204	NA
"203"	2839	283.8	-3594.659	6814.333	-133.505	205	NA
"204"	2836	283.5	4377.107	3812.386	-74.544	206	NA
"205"	2839	283.8	-1017.746	8246.596	-173.038	207	NA
"206"	2847	284.6	4371.836	3832.803	-74.11	208	NA
"207"	2954	295.3	-3759.824	6646.795	-124.81	209	NA
"208"	2859	285.8	4366.603	3845.129	-76.337	210	NA
"209"	2864	286.3	4365.448	3847.016	-75.084	211	NA
"210"	2888	288.7	4366.015	3870.414	-75.569	212	NA
"211"	2902	290.1	3836.778	4796.053	-111.072	213	NA
"212"	2885	288.4	3671.901	5150.682	-134.303	214	NA
"213"	2924	292.3	4336.838	3912.423	-77.592	215	NA
"214"	2917	291.6	3682.553	5213.344	-112.343	216	NA
"215"	2992	299.1	3646.375	5236.521	-95.244	217	NA
"216"	2935	293.4	4326.988	3928.246	-77.571	218	NA
"217"	2940	293.9	4324.027	3933.529	-77.76	219	NA
"218"	2947	294.6	4316.654	3939.879	-78.639	220	NA
"219"	2960	295.9	4310.625	3957.647	-78.835	221	NA
"220"	2969	296.8	4304.125	3969.659	-78.585	222	NA
"221"	2972	297.1	3832.686	4843.754	-104.021	223	NA
"222"	2985	298.4	-3829.349	6601.098	-124.886	224	NA
"223"	3034	303.3	3767.062	4970.249	-101.669	225	NA
"224"	2989	298.8	4288.452	3992.982	-78.944	226	NA
"225"	2997	299.6	4285.141	4005.377	-78.955	227	NA
"226"	3012	301.1	3634.289	5261.063	-94.733	228	NA
"227"	3035	303.4	4262.741	4045.771	-80.924	229	NA
"228"	3022	302.1	3623.542	5279.01	-95.782	230	NA
"229"	3021	302	3691.777	5149.827	-113.61	231	NA
"230"	3025	302.4	4273.67	4038.272	-73.681	232	NA
"231"	3042	304.1	3613.88	5314.231	-96.376	233	NA
"232"	3032	303.1	3603.268	5292.979	-111.342	234	NA
"233"	4107	410.6	3680.811	5144.92	-102.108	235	NA
"234"	3041	304	3691.76	5149.858	-113.548	236	NA
"235"	3045	304.4	3609.081	5315.54	-96.97	237	NA
"236"	3047	304.6	3602.972	5310.664	-104.607	238	NA
"237"	3049	304.8	3737.462	5010.983	-108.855	239	NA
"238"	3057	305.6	3602.501	5333.435	-96.152	240	NA
"239"	3062	306.1	3593.838	5338.301	-103.474	241	NA
"240"	3067	306.6	3579.19	5346.848	-108.744	242	NA
"241"	3069	306.8	4241.885	4092.427	-88.057	243	NA
"242"	3098	309.7	-532.273	8247.732	-176.621	244	NA
"243"	3373	337.2	1195.455	8270.298	-179.898	245	NA
"244"	3074	307.3	3575.986	5364.82	-104.695	246	NA
"245"	3089	308.8	3564.363	5405.601	-96.186	247	NA
"246"	3438	343.7	-1947.442	-1693.88	35.841	248	NA
"247"	3093	309.2	4228.552	4120.008	-81.133	249	NA
"248"	3099	309.8	3552.103	5422.981	-106.515	250	NA
"249"	3099	309.8	4226.561	4129.52	-80.773	251	NA
"250"	3104	310.3	3547.779	5432.224	-106.901	252	NA
"251"	3335	333.4	3376.588	5964.379	-121.083	253	NA
"252"	3114	311.3	3544.803	5454.942	-96.947	254	NA
"253"	3135	313.4	4200.05	4175.507	-84.069	255	NA
"254"	3148	314.7	-452.191	8244.583	-175.436	256	NA
"255"	3147	314.6	4194.47	4190.864	-83.807	257	NA
"256"	6006	600.5	-3454.432	7070.292	-151.065	259	NA
"257"	3186	318.5	4164.377	4234.025	-84.102	260	NA
"258"	3208	320.7	-375.091	8205.901	-172.032	261	NA
"259"	3213	321.2	4141.003	4263.912	-84.637	262	NA
"260"	3249	324.8	4116.033	4311.997	-87.073	263	NA
"261"	3262	326.1	-274.495	8221.434	-176.509	264	NA
"262"	3262	326.1	4115.258	4326.487	-85.336	265	NA
"263"	3261	326	3689.575	5150.415	-113.501	266	NA
"264"	3273	327.2	4105.022	4338.43	-87.048	267	NA
"265"	3285	328.4	4098.105	4355.438	-87.661	268	NA
"266"	3300	329.9	-181.882	8205.072	-181.632	269	NA
"267"	3303	330.2	4084.173	4372.262	-86.072	270	NA
"268"	3305	330.4	-174.504	8208.367	-182.239	271	NA
"269"	3345	334.4	4053.679	4405.194	-89.367	272	NA
"270"	3350	334.9	-87.598	8233.671	-178.011	273	NA
"271"	3391	339	3337.197	6100.961	-121.474	274	NA
"272"	3351	335	3689.579	5150.394	-113.492	275	NA
"273"	3371	337	4038.452	4426.301	-87.472	276	NA
"274"	3413	341.2	-5.367	8234.232	-183.849	277	NA
"275"	3394	339.3	-1057.456	6737.009	-150.77	278	NA
"276"	3447	344.6	1019.207	8251.325	-179.819	279	NA
"277"	3453	345.2	3296.258	6237.917	-127.714	280	NA
"278"	3451	345	3992.381	4511.616	-90.531	281	NA
"279"	3468	346.7	962.7	8251.582	-179.725	282	NA
"280"	3508	350.7	3274.794	6308.546	-129.625	283	NA
"281"	3469	346.8	-3572.159	6864.475	-136.727	284	NA
"282"	3565	356.4	-3705.552	6703.936	-130.078	285	NA
"283"	3490	348.9	906.83	8251.902	-179.289	286	NA
"284"	3530	352.9	-4859.428	8218.484	-61.081	287	NA
"285"	3487	348.6	3992.869	4530.85	-89.568	288	NA
"286"	3496	349.5	3689.652	5150.382	-113.491	290	NA
"287"	3542	354.1	3971.687	4584.837	-91.195	291	NA
"288"	3547	354.6	-1942.597	-1700.722	32.015	292	NA
"289"	3520	351.9	3262.495	6334.892	-130.924	294	NA
"290"	3526	352.5	3203.429	1874.106	-42.978	295	NA
"291"	3542	354.1	3243.574	6405.16	-131.872	296	NA
"292"	3547	354.6	3249.007	6420.769	-120.908	297	NA
"293"	3578	357.7	3233.643	6457.52	-129.736	299	NA
"294"	4766	476.5	-1768.039	8225.38	-180.06	300	NA
"295"	3578	357.7	-3720.65	6683.477	-124.04	301	NA
"296"	3601	360	-4855.653	8245.777	-61.051	302	NA
"297"	3618	361.7	3206.4	6529.245	-132.671	304	NA
"298"	3618	361.7	-1943.637	-1700.266	34.009	305	NA
"299"	3621	362	3689.357	5151.085	-113.331	307	NA
"300"	3645	364.4	3181.532	6595.229	-134.335	308	NA
"301"	3819	381.8	-1936.699	-1692.478	27.921	309	NA
"302"	3650	364.9	3889.721	4665.831	-93.003	310	NA
"303"	3680	367.9	3145.267	6682.926	-137.969	311	NA
"304"	3689	368.8	3144.243	6701.544	-136.956	312	NA
"305"	3696	369.5	3870.707	4722.272	-94.145	313	NA
"306"	3730	372.9	3089.465	6799.232	-142.397	317	NA
"307"	3731	373	3689.688	5150.374	-113.431	318	NA
"308"	3753	375.2	3075.167	6840.511	-147.151	319	NA
"309"	3781	378	3070.604	6899.88	-140.525	320	NA
"310"	3789	378.8	3811.277	4796.358	-102.625	321	NA
"311"	3793	379.2	3058.192	6935.204	-142.133	322	NA
"312"	3817	381.6	3046.541	7006.102	-143.405	323	NA
"313"	4033	403.2	-1945.441	-1690.855	33.203	324	NA
"314"	3847	384.6	-1943.27	-1700.115	34.49	325	NA
"315"	3866	386.5	3689.338	5150.974	-113.526	326	NA
"316"	3909	390.8	3789.655	4919.906	-97.554	327	NA
"317"	3959	395.8	3754.93	4974.331	-98.561	328	NA
"318"	6041	604	1037.839	-670.546	3.105	329	NA
"319"	3991	399	3740.123	5012.129	-99.77	330	NA
"320"	4029	402.8	3729.328	5054.2	-99.659	331	NA
"321"	4649	464.8	-1940.845	-1701.056	32.942	332	NA
"322"	4075	407.4	3689.244	5076.573	-144.455	333	NA
"323"	4082	408.1	3689.668	5151.178	-113.133	334	NA
"324"	4104	410.3	3688.727	5150.687	-114.561	335	NA
"325"	4104	410.3	3690.922	5146.919	-117.202	336	NA
"326"	9547	954.6	3689.393	5148.293	-114.685	337	NA
"327"	4121	412	3674.147	5164.204	-100.925	338	NA
"328"	4130	412.9	3669.449	5177.243	-101.294	339	NA
"329"	4138	413.7	2501.204	7703.763	-167.096	340	NA
"330"	4156	415.5	2468.414	7736.562	-172.163	341	NA
"331"	4171	417	3642.015	5216.034	-102.157	342	NA
"332"	4233	423.2	3614.993	5271.112	-105.074	343	NA
"333"	4238	423.7	2294.467	7901.154	-175.398	344	NA
"334"	4273	427.2	2231.687	7962.096	-174.512	345	NA
"335"	4321	432	2140.714	7994.871	-169.627	346	NA
"336"	4306	430.5	3566.395	5365.533	-106.707	347	NA
"337"	4328	432.7	3559.667	5392.696	-105.664	348	NA
"338"	4350	434.9	2112.753	8029.524	-176.803	349	NA
"339"	4350	434.9	3545.39	5422.983	-105.86	350	NA
"340"	4391	439	3518.543	5471.643	-106.368	351	NA
"341"	4428	442.7	3201.188	1871.451	-46.124	352	NA
"342"	4419	441.8	1952.871	8140.885	-175.727	353	NA
"343"	4462	446.1	3473.62	5582.948	-110.15	354	NA
"344"	4652	465.1	3195.649	1878.185	-39.581	355	NA
"345"	4466	446.5	1810.222	8204.256	-179.989	356	NA
"346"	4478	447.7	3466.274	5613.196	-111.534	357	NA
"347"	4501	450	1721.031	8232.295	-178.56	358	NA
"348"	4574	457.3	1545.566	8267.144	-178.806	359	NA
"349"	4599	459.8	3407.981	5775.18	-115.051	360	NA
"350"	4626	462.5	1380.733	8267.048	-181.559	361	NA
"351"	8422	842.1	-1627.785	-1889.122	39.335	362	NA
"352"	4683	468.2	1222.181	8249.062	-181.396	363	NA
"353"	4694	469.3	3365.056	5920.414	-117.727	364	NA
"354"	4713	471.2	3164.826	1893.837	-38.818	365	NA
"355"	4722	472.1	1103.815	8248.241	-180.126	366	NA
"356"	4736	473.5	3353.902	5992.484	-120.551	367	NA
"357"	4963	496.2	3166.877	1903.975	-47.207	368	NA
"358"	4765	476.4	3348.354	6033.428	-120.621	369	NA
"359"	4761	476	1018.231	8249.392	-180.508	370	NA
"360"	4791	479	934.546	8225.629	-178.264	371	NA
"361"	4840	483.9	830.033	8241.102	-180.165	372	NA
"362"	4883	488.2	686.902	8227.389	-179.431	373	NA
"363"	4869	486.8	3313.22	6156.005	-124.878	374	NA
"364"	4930	492.9	-1833.683	8235.909	-181.551	375	NA
"365"	4895	489.4	3308.723	6191.515	-125.733	376	NA
"366"	4915	491.4	596.648	8220.962	-178.998	377	NA
"367"	5025	502.4	4363.705	2519.164	-54.899	378	NA
"368"	4952	495.1	487.281	8212.083	-180.273	379	NA
"369"	5043	504.2	-2016.529	8261.213	-180.634	380	NA
"370"	11438	1143.7	4397.54	3775.029	-85.382	381	NA
"371"	4987	498.6	3174.446	1897.094	-40.259	382	NA
"372"	5008	500.7	410.278	8199.542	-182.152	383	NA
"373"	5001	500	-3420.472	7166.319	-153.362	384	NA
"374"	5030	502.9	3227.304	1967.051	-182.766	385	NA
"375"	5030	502.9	3187.161	1930.2	-42.317	386	NA
"376"	5669	566.8	3209.508	1879.271	-39.552	387	NA
"377"	5107	510.6	4364.855	2530.214	-48.796	388	NA
"378"	5074	507.3	3228.122	6420.617	-143.635	389	NA
"379"	5083	508.2	309.216	8204.485	-179.463	390	NA
"380"	5101	510	-2017.985	8285.255	-175.408	391	NA
"381"	5094	509.3	4365.212	2513.408	-53.427	392	NA
"382"	5138	513.7	246.223	8223.695	-183.157	393	NA
"383"	5317	531.6	-2360.356	8140.589	-176.115	394	NA
"384"	6282	628.1	218.004	8220.553	-177.02	395	NA
"385"	5193	519.2	3199.085	6534.502	-133.136	396	NA
"386"	5230	522.9	4368.193	2533.231	-57.546	397	NA
"387"	5941	594	4394.897	3747.362	-81.117	398	NA
"388"	5270	526.9	-3532.713	6947.495	-149.097	399	NA
"389"	5303	530.2	-3533.081	6931.534	-148.677	400	NA
"390"	5355	535.4	-2424.371	8148.356	-171.48	401	NA
"391"	5355	535.4	4530.586	2488.38	-60.409	403	NA
"392"	5377	537.6	1089.565	-533.009	9.96	404	NA
"393"	5408	540.7	-2482.539	8089.35	-172.457	406	NA
"394"	5402	540.1	3115.829	6811.612	-138.979	407	NA
"395"	5392	539.1	3107.628	6809.469	-154.574	408	NA
"396"	5402	540.1	1089.562	-533.014	9.956	409	NA
"397"	5412	541.1	1089.57	-532.964	9.868	410	NA
"398"	5431	543	-3585.377	6843.289	-139.75	411	NA
"399"	5437	543.6	1089.544	-533.027	9.947	412	NA
"400"	5473	547.2	-3526.46	6932.763	-149.886	413	NA
"401"	5499	549.8	-3659.755	6742.165	-130.858	414	NA
"402"	5574	557.3	-2197.507	8203.098	-177.246	415	NA
"403"	6082	608.1	1089.225	-532.738	9.998	416	NA
"404"	5587	558.6	1089.527	-533.053	9.931	417	NA
"405"	5612	561.1	1089.293	-533.881	9.659	418	NA
"406"	5606	560.5	-2119.169	8211.529	-163.442	419	NA
"407"	5677	567.6	1089.576	-533.042	9.911	420	NA
"408"	5676	567.5	3214.838	1880.682	-31.216	421	NA
"409"	5761	576	3241.976	1912.71	-34.514	422	NA
"410"	5748	574.7	-3739.906	6657.748	-131.727	423	NA
"411"	5797	579.6	3241.556	1913.122	-34.843	424	NA
"412"	5815	581.4	3235.297	1914.693	-33.372	425	NA
"413"	5855	585.4	3209.201	1929.519	-35.199	426	NA
"414"	5862	586.1	1089.163	-533.531	9.515	427	NA
"415"	5874	587.3	3178.87	1929.614	-44.315	428	NA
"416"	5913	591.2	4420.471	3710.184	-82.663	429	NA
"417"	5922	592.1	1089.308	-532.721	9.928	430	NA
"418"	5947	594.6	1089.243	-532.724	10.024	431	NA
"419"	5944	594.3	3140.259	1972.038	-30.967	432	NA
"420"	5946	594.5	4388.812	3756.662	-82.486	433	NA
"421"	6017	601.6	4352.547	3877.853	-81.495	434	NA
"422"	5977	597.6	-1336.48	8256.537	-170.187	435	NA
"423"	5962	596.1	1089.339	-532.779	9.603	436	NA
"424"	5968	596.7	3131.83	1991.744	-32.209	437	NA
"425"	7523	752.2	-1062.7	2168.469	-35.93	438	NA
"426"	5988	598.7	2708.077	7461.855	-164.958	439	NA
"427"	6012	601.1	-3849.884	6594.611	-129.068	440	NA
"428"	6022	602.1	4349.435	3885.266	-80.755	441	NA
"429"	6032	603.1	4342.478	3905.872	-80.397	442	NA
"430"	6037	603.6	4336.663	3917.142	-82.014	443	NA
"431"	6523	652.2	-3525.159	6932.808	-152.462	444	NA
"432"	6042	604.1	4330.55	3926.57	-87.913	445	NA
"433"	6084	608.3	1094.872	-570.633	21.874	446	NA
"434"	6111	611	4270.905	4059.994	-90.122	447	NA
"435"	6058	605.7	-3824.416	6607.175	-128.321	448	NA
"436"	26008	2600.7	1071.59	-540.715	10.632	449	NA
"437"	16587	1658.6	4034.254	2003.922	-50.398	450	NA
"438"	6179	617.8	4201.899	4192.964	-83.093	451	NA
"439"	6148	614.7	-2348.212	-1211.422	28.522	452	NA
"440"	6141	614	1147.086	-468.878	16.04	453	NA
"441"	15827	1582.6	-1946.745	-1727.982	42.27	454	NA
"442"	6181	618	1192.23	-375.316	14.351	455	NA
"443"	6268	626.7	4092.833	4350.753	-90.04	456	NA
"444"	6216	621.5	-1000.781	8252.565	-177.229	457	NA
"445"	6273	627.2	4082.982	4364.375	-87.215	458	NA
"446"	6285	628.4	4067.913	4379.899	-93.643	459	NA
"447"	6290	628.9	4063.187	4398.648	-93.341	460	NA
"448"	6462	646.1	3934.448	4670.855	-100.762	461	NA
"449"	6374	637.3	194.444	8218.312	-182.451	462	NA
"450"	6323	632.2	4068.65	4438.209	-88.951	463	NA
"451"	6379	637.8	193.218	8222.1	-176.594	464	NA
